,,FP2 - Force,,,FP2 - Moment,,,FP2 - CoP,,,FP1 - Force,,,FP1 - Moment,,,FP1 - CoP,,,FP4 - Force,,,FP4 - Moment,,,FP4 - CoP,,,A-Myon EMG - Voltage,,,,,,,,,,,,,,,,,,B-Myon EMG - Voltage,,,,,,,,,,,,FP3 - Force,,,FP3 - Moment,,,FP3 - CoP,,,EMG_A_Acc - Voltage,,,,,,,,,,,,,,,,EMG_B_Acc - Voltage,,,,,,,,,,,,,,,,Trigger - Electric Potential,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,EMG_A01,EMG_A02,EMG_A03,EMG_A04,EMG_A05,EMG_A06,EMG_A07,EMG_A08,EMG_A01_Accz,EMG_A02_Accz,EMG_A03_Accz,EMG_A04_Accz,EMG_A05_Accz,EMG_A06_Accz,EMG_A07_Accz,EMG_A08_Accz,FswA,FswB,EMG_B01,EMG_B02,EMG_B03,EMG_B04,EMG_B05,EMG_B06,EMG_B07,EMG_B08,EMG_B09,EMG_B10,EMG_B11,EMG_B12,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
848,0,8.103919,-1294.635986,1464.073242,-112.179535,-1283.501953,1464.886475,18.946959,-1137.856567,1466.452637,-80.932533,-1121.646729,1468.666382,-28.515638,-1106.270508,1347.389648,-28.938089,-985.600647,1086.645996,-42.091393,-1229.247314,1243.739014,-46.090698,-1342.507690,1054.112549,-130.471680,-1025.143799,1254.276611,114.620903,-1166.904907,1313.655151,202.000687,-1175.222656,1179.826782,239.774124,-1167.213745,1006.549255,247.956284,-1240.801514,905.399719,176.479996,-1291.198853,829.412354,242.775177,-1275.276367,817.460693,206.091019,-1336.814941,784.842224,-200.587830,-1144.454712,1304.290649,-298.543274,-1111.841919,1153.407349,-335.306519,-1075.761108,1029.207031,-359.598389,-1135.930176,911.407654,-330.941162,-1163.304077,805.169861,-390.917786,-1121.144775,793.909912,-376.587891,-1213.800537,752.905640,138.362000,-1220.997192,892.317444,-216.955399,-1214.152344,900.644104,-8.101172,-984.696533,942.729797,-84.931892,-988.484680,946.341064,146.995422,-1162.160156,549.040649,66.155853,-1251.355469,721.195923,72.977180,-1279.128174,535.072876,134.512222,-1165.793457,446.805359,,,,134.010391,-1037.858276,289.227325,87.745674,-1185.534424,340.728302,80.891090,-1076.129761,235.776657,112.806908,-937.970215,163.405975,,,,69.464615,-876.880188,170.109695,89.150452,-1004.163269,96.702721,41.209934,-999.874146,52.029285,,,,131.695847,-973.407959,58.891544,-204.728210,-1137.900513,554.539978,-127.062737,-1252.441772,717.349304,-132.990936,-1246.507080,533.204468,-187.673782,-1144.202515,444.581604,,,,-181.648926,-1163.781860,221.707825,-140.400085,-1218.056030,349.884399,-138.242783,-1216.257446,193.003555,-169.317459,-1187.151489,58.511532,,,,-113.480293,-1139.398193,37.557022,-150.170547,-1264.999512,60.528542,-109.006615,-1307.566406,31.736761,,,,-195.743927,-1258.424561,10.313060,133.385559,-1040.021362,932.714783,-233.387634,-1100.103516,964.025696
849,0,7.664629,-1300.663574,1464.959595,-112.615059,-1289.620361,1465.690308,18.341970,-1143.784058,1466.205200,-81.573341,-1127.748413,1468.374512,-29.517488,-1112.866333,1347.614868,-31.108101,-991.647278,1086.935913,-42.667507,-1235.797119,1243.655151,-46.314430,-1348.895264,1053.829712,-132.305588,-1032.118164,1254.662598,114.133659,-1172.468018,1313.492310,200.993088,-1179.774658,1179.016113,238.642059,-1171.195557,1006.105774,247.706894,-1243.684570,904.363770,176.932037,-1293.679810,827.500977,243.107025,-1277.003540,815.912781,207.164154,-1338.621460,782.709656,-201.521606,-1152.053955,1304.453247,-300.233765,-1121.110596,1153.487549,-337.677185,-1085.680298,1029.213623,-360.662750,-1147.831055,912.284790,-331.153229,-1175.812744,806.439026,-392.034912,-1135.188232,794.618042,-375.676178,-1227.747070,754.677856,137.754364,-1225.485107,891.629639,-217.850418,-1220.378784,900.267273,-9.637923,-990.258972,942.486145,-86.430237,-994.113586,946.579346,147.734650,-1175.213379,551.821472,65.656067,-1259.289551,723.684021,75.003288,-1292.757935,539.564148,134.998764,-1180.097168,450.069244,,,,134.350952,-1052.978394,293.580994,88.849770,-1201.702515,343.693573,81.098366,-1091.503906,239.459854,112.861160,-953.215759,168.091385,,,,69.173454,-892.534180,173.493378,91.192940,-1019.373169,101.265938,44.197636,-1016.107300,55.560188,,,,134.262604,-988.699585,64.552719,-205.643005,-1141.370117,554.812439,-127.533180,-1256.469116,716.798157,-133.361771,-1248.984985,532.706665,-188.357986,-1145.839966,444.792999,,,,-182.069901,-1164.528442,221.845200,-141.454697,-1219.329834,349.788086,-138.314697,-1216.640381,192.998596,-169.328598,-1187.115234,58.475491,,,,-113.535088,-1138.721802,37.861866,-150.226120,-1264.990112,60.513325,-109.058586,-1307.531982,31.638969,,,,-195.790771,-1258.394287,10.278566,132.242050,-1044.154175,932.096130,-234.512268,-1106.647217,964.345398
850,0,7.236228,-1306.737061,1465.858765,-113.033012,-1295.738403,1466.453735,17.781334,-1149.785034,1466.067505,-82.144638,-1133.870239,1468.131226,-30.302696,-1119.493408,1347.996216,-33.189804,-997.615356,1087.363281,-43.074406,-1242.292603,1243.648438,-46.358799,-1355.328613,1053.146973,-133.878143,-1038.947998,1255.185303,113.786728,-1178.106445,1313.316772,200.054047,-1184.176514,1178.267578,237.537521,-1175.125977,1005.691284,247.518021,-1246.444580,903.320923,177.504196,-1296.037354,825.551941,243.523788,-1278.529785,814.347717,208.421112,-1340.260620,780.503601,-202.308060,-1159.601929,1304.657837,-301.666687,-1130.420654,1153.493164,-339.933838,-1095.774048,1029.222534,-361.551239,-1159.703613,913.125488,-331.299866,-1188.371948,807.712402,-393.002167,-1149.206543,795.357117,-374.713867,-1241.682983,756.473206,137.464417,-1229.798096,890.487305,-218.566269,-1226.489258,899.845337,-11.045979,-995.896729,942.385376,-87.731773,-999.698486,946.918457,148.151733,-1187.020874,554.484497,65.425041,-1267.267212,726.689575,76.859383,-1305.718018,544.429626,135.384766,-1193.891846,453.699219,,,,134.531357,-1068.457886,297.430756,89.673248,-1217.706177,347.085358,81.396614,-1107.919434,243.032196,112.776932,-969.602966,171.259644,,,,68.465714,-908.694092,175.332916,92.514755,-1036.864380,105.347084,46.458267,-1034.187012,58.479328,,,,136.197296,-1006.213928,69.088219,-206.309967,-1144.639282,554.984741,-127.792465,-1260.743652,716.364746,-133.583511,-1251.414429,532.111389,-188.834213,-1147.343750,444.990875,,,,-182.205521,-1165.071899,221.932739,-142.223312,-1220.470947,349.569000,-138.214325,-1216.960205,192.945740,-169.293625,-1187.100830,58.533180,,,,-113.513260,-1138.303101,38.043911,-150.217926,-1264.960449,60.505344,-109.101517,-1307.535278,31.607132,,,,-195.823944,-1258.368774,10.238855,131.309601,-1048.409302,931.572510,-235.450684,-1112.987915,964.631287
851,0,6.838496,-1312.834229,1466.757690,-113.429192,-1301.878662,1467.206665,17.269693,-1155.839844,1466.038940,-82.646194,-1139.968506,1467.948975,-30.899225,-1126.068604,1348.537476,-35.159176,-1003.483765,1087.976440,-43.323772,-1248.731201,1243.727051,-46.246906,-1361.772583,1052.101807,-135.235840,-1045.690308,1255.841064,113.515144,-1183.874390,1313.161987,199.219482,-1188.467407,1177.675903,236.445816,-1178.985474,1005.367493,247.390381,-1249.050537,902.313965,178.177948,-1298.245117,823.620667,244.017838,-1279.867798,812.831665,209.804153,-1341.680664,778.306091,-202.951035,-1167.115479,1304.933228,-302.826965,-1139.716919,1153.489868,-342.054596,-1106.040527,1029.282715,-362.127991,-1171.276978,913.794495,-331.349304,-1200.985718,809.025879,-393.771667,-1163.173950,796.132446,-373.673584,-1255.606201,758.322571,137.410065,-1234.049194,889.050476,-219.125763,-1232.492432,899.403992,-12.356073,-1001.633972,942.517334,-88.889519,-1005.248291,947.395996,148.223938,-1197.917725,556.726135,65.382851,-1275.234863,730.113342,78.453224,-1318.057007,549.354004,135.666214,-1207.648804,457.274445,,,,134.532028,-1084.423950,300.618927,90.234062,-1233.622559,350.808929,81.938072,-1125.041992,246.084961,112.595276,-986.995483,173.064835,,,,67.670174,-925.607544,175.506073,93.155350,-1055.815674,108.591743,47.874241,-1054.016479,60.819641,,,,137.378250,-1025.957764,72.475754,-206.718430,-1147.671509,555.141113,-127.850708,-1265.272339,715.862305,-133.649155,-1253.815918,531.437378,-189.119614,-1148.727295,445.179016,,,,-182.103546,-1165.495361,221.997513,-142.642654,-1221.495361,349.268097,-138.048447,-1217.313721,192.877045,-169.209335,-1187.112793,58.637726,,,,-113.405571,-1138.502197,37.956768,-150.135147,-1264.939819,60.489994,-109.126648,-1307.633789,31.664845,,,,-195.827530,-1258.319458,10.240015,130.450058,-1052.864380,931.321167,-236.232208,-1119.161377,964.877686
852,0,6.491878,-1318.936646,1467.641724,-113.782913,-1308.033569,1467.947388,16.814995,-1161.923584,1466.098145,-83.087982,-1146.067993,1467.827881,-31.355984,-1132.582275,1349.137817,-36.993832,-1009.283752,1088.769531,-43.444450,-1255.135010,1243.868042,-46.010262,-1368.185913,1050.776001,-136.443863,-1052.443726,1256.611206,113.252296,-1189.792236,1313.054565,198.524185,-1192.701172,1177.277832,235.374619,-1182.766113,1005.172607,247.328323,-1251.478882,901.377075,178.935944,-1300.278076,821.756836,244.576324,-1281.020630,811.412842,211.279892,-1342.885864,776.178528,-203.475800,-1174.612183,1305.279663,-303.735718,-1148.955566,1153.516113,-344.005859,-1116.438232,1029.409790,-362.434509,-1182.678589,914.376038,-331.268555,-1213.656738,810.403137,-394.338928,-1177.132446,796.973633,-372.523773,-1269.522827,760.252380,137.480026,-1238.417969,887.580688,-219.545822,-1238.399048,898.954346,-13.592019,-1007.464661,942.924316,-89.961342,-1010.795715,948.008667,147.977356,-1208.398193,558.672668,65.456039,-1283.135498,733.756592,79.758095,-1329.863037,554.131165,135.848999,-1221.402710,460.614960,,,,134.406647,-1100.821289,303.053680,90.529129,-1249.512939,354.723480,82.632858,-1142.720337,248.496353,112.293594,-1005.479431,173.457840,,,,67.154831,-943.864929,173.850693,93.270615,-1076.283081,111.075363,48.572506,-1075.530762,62.573814,,,,137.891495,-1047.480225,74.537575,-206.915649,-1150.488525,555.325317,-127.753395,-1269.984253,715.214722,-133.542343,-1256.253784,530.731750,-189.156479,-1150.095581,445.367401,,,,-181.904297,-1166.032715,222.083694,-142.701797,-1222.492432,348.958496,-137.886200,-1217.746948,192.795670,-169.052856,-1187.088745,58.673397,,,,-113.232712,-1139.144897,37.681633,-150.007019,-1264.945190,60.483181,-109.108955,-1307.775879,31.731316,,,,-195.794296,-1258.312866,10.256498,129.557068,-1057.595459,931.454468,-236.892700,-1125.208374,965.068726
853,0,6.215188,-1325.028809,1468.498047,-114.068954,-1314.182861,1468.663452,16.426208,-1168.010864,1466.211670,-83.474297,-1152.205322,1467.757202,-31.760439,-1139.056152,1349.706787,-38.683247,-1015.067200,1089.695801,-43.470661,-1261.536377,1244.027222,-45.666119,-1374.505981,1049.267334,-137.571320,-1059.307129,1257.464844,112.953896,-1195.837036,1313.008667,197.989517,-1196.920166,1177.066040,234.350952,-1186.461304,1005.115967,247.339188,-1253.718994,900.531433,179.759949,-1302.121460,819.997253,245.187683,-1281.996460,810.121704,212.777054,-1343.878906,774.155029,-203.909805,-1182.118774,1305.686157,-304.439941,-1158.105469,1153.588379,-345.753265,-1126.910522,1029.598267,-362.716187,-1194.479126,915.213806,-331.025146,-1226.381958,811.853821,-394.706909,-1191.130737,797.906250,-371.230347,-1283.442993,762.279968,137.587860,-1243.145630,886.411316,-219.837891,-1244.226929,898.502136,-14.758358,-1013.332947,943.594299,-90.988258,-1016.385681,948.727661,147.334122,-1218.769531,560.422058,65.624077,-1290.904297,737.449707,80.786400,-1341.299072,558.744080,135.867615,-1235.253906,463.534607,,,,134.166748,-1117.595825,304.608459,90.529144,-1265.417847,358.670135,83.243896,-1160.984253,250.368118,111.851189,-1024.942871,172.400925,,,,66.631752,-963.426270,170.495911,93.081688,-1097.673584,112.257278,48.793526,-1098.631714,63.732578,,,,138.014557,-1070.391113,75.387123,-206.982742,-1153.202393,555.502991,-127.570419,-1274.788086,714.462036,-133.281738,-1258.816772,530.031738,-189.039581,-1151.661743,445.576416,,,,-181.611191,-1166.503906,222.120209,-142.460297,-1223.597778,348.746399,-137.724960,-1218.220093,192.634415,-168.846130,-1187.045776,58.671818,,,,-113.027054,-1139.816406,37.402306,-149.854980,-1264.968018,60.456081,-109.012566,-1307.787842,31.605028,,,,-195.790451,-1258.371338,10.241689,128.577393,-1062.649658,931.999268,-237.470078,-1131.178101,965.189697
854,0,6.021526,-1331.099854,1469.319824,-114.276291,-1320.340454,1469.363892,16.109102,-1174.079102,1466.339844,-83.800484,-1158.358521,1467.723267,-32.186188,-1145.561523,1350.255981,-40.225708,-1020.873169,1090.689941,-43.431587,-1267.960449,1244.158081,-45.196323,-1380.657593,1047.670410,-138.664078,-1066.274292,1258.365845,112.611954,-1201.960571,1313.021606,197.613235,-1201.162476,1177.027954,233.414581,-1190.054199,1005.187744,247.432648,-1255.773438,899.784119,180.632736,-1303.776855,818.364441,245.843750,-1282.812622,808.971436,214.297668,-1344.663818,772.245056,-204.268112,-1189.672485,1306.136108,-304.999969,-1167.153076,1153.709473,-347.280457,-1137.418335,1029.838989,-362.994690,-1206.708008,916.345642,-330.590576,-1239.152832,813.375183,-394.844788,-1205.164185,798.917114,-369.759979,-1297.377197,764.414795,137.731873,-1248.373779,885.824890,-220.009171,-1250.003906,898.055481,-15.836692,-1019.136536,944.468201,-91.988655,-1022.028564,949.517090,146.324173,-1229.072754,562.071655,65.898438,-1298.440308,741.088928,81.538078,-1352.448730,563.241272,135.769806,-1248.997437,466.095337,,,,133.825333,-1134.717896,305.162598,90.227325,-1281.308228,362.459900,83.569618,-1179.791138,251.696732,111.267754,-1045.331055,170.086121,,,,66.001022,-984.122375,165.753326,92.848305,-1120.089355,112.427315,48.765110,-1123.136841,64.269714,,,,137.911926,-1094.496582,75.294266,-206.983902,-1155.968994,555.664612,-127.372223,-1279.631470,713.707886,-132.913757,-1261.523193,529.396423,-188.873260,-1153.526611,445.775238,,,,-181.253525,-1166.988403,222.144852,-142.005676,-1224.872803,348.701294,-137.565277,-1218.765625,192.447754,-168.639099,-1187.068726,58.743053,,,,-112.817810,-1140.176514,37.270630,-149.679031,-1265.021118,60.426727,-108.867699,-1307.668335,31.294025,,,,-195.756424,-1258.388550,10.285926,127.512886,-1068.022217,932.899902,-238.000473,-1137.131592,965.234619
855,0,5.914458,-1337.144409,1470.106812,-114.402260,-1326.511719,1470.055298,15.863577,-1180.113892,1466.446045,-84.069092,-1164.496460,1467.708252,-32.665119,-1152.150391,1350.832153,-41.621422,-1026.732300,1091.687744,-43.347340,-1274.414185,1244.227905,-44.555218,-1386.590576,1046.084106,-139.732529,-1073.267578,1259.278320,112.243103,-1208.125977,1313.086426,197.368057,-1205.478027,1177.147705,232.599808,-1193.524292,1005.366089,247.618698,-1257.661987,899.131897,181.544052,-1305.266357,816.867920,246.537445,-1283.490723,807.957947,215.821411,-1345.270020,770.464417,-204.550018,-1197.285889,1306.592285,-305.482788,-1176.103516,1153.874634,-348.591125,-1147.940186,1030.116943,-363.090973,-1218.931641,917.531799,-329.942657,-1251.954224,814.954773,-394.736420,-1219.238525,799.988037,-368.083313,-1311.336914,766.658630,138.012238,-1253.927490,885.877808,-220.068787,-1255.774414,897.629639,-16.808132,-1024.804688,945.454346,-92.974586,-1027.743530,950.328125,145.276184,-1239.196167,563.808960,66.286247,-1305.673340,744.596558,82.010025,-1363.325195,567.668884,135.591599,-1262.390503,468.337494,,,,133.395279,-1152.130615,304.537567,89.653793,-1297.081177,365.961792,83.524513,-1198.984009,252.354675,110.661522,-1066.679565,166.700485,,,,65.391151,-1005.934387,159.721039,92.561165,-1143.679443,112.057182,48.652702,-1148.853760,64.203514,,,,137.760986,-1119.696533,74.415611,-206.949539,-1158.947632,555.805359,-127.201080,-1284.491089,713.010559,-132.484421,-1264.355957,528.825623,-188.661377,-1155.627197,445.953827,,,,-180.965805,-1167.720459,222.325180,-141.411041,-1226.319702,348.826935,-137.462814,-1219.461182,192.360519,-168.435257,-1187.091675,58.845036,,,,-112.629128,-1140.042480,37.370354,-149.501419,-1265.102539,60.415913,-108.741989,-1307.528687,30.952415,,,,-195.723495,-1258.367554,10.338532,126.407890,-1073.656128,934.041138,-238.511780,-1143.133423,965.206604
856,0,5.887078,-1343.160889,1470.863037,-114.448807,-1332.676392,1470.737549,15.684597,-1186.112915,1466.500122,-84.283806,-1170.599365,1467.682861,-33.117641,-1158.722046,1351.208496,-42.873772,-1032.674316,1092.641235,-43.230045,-1280.891113,1244.232422,-43.710026,-1392.316406,1044.606079,-140.761337,-1080.260498,1260.156860,111.871719,-1214.316284,1313.195435,197.220795,-1209.918457,1177.387085,231.926697,-1196.870117,1005.620117,247.906403,-1259.420654,898.566223,182.494370,-1306.625732,815.502502,247.267120,-1284.060303,807.066406,217.352417,-1345.670410,768.715454,-204.750549,-1204.949707,1307.011475,-305.950317,-1184.973389,1154.070801,-349.704163,-1158.456543,1030.403076,-362.930847,-1230.976440,918.647461,-329.067963,-1264.765747,816.573120,-394.384888,-1233.369873,801.102478,-366.177521,-1325.329224,769.006714,138.513351,-1259.450928,886.388245,-220.029175,-1261.592651,897.243958,-17.680677,-1030.389648,946.446838,-93.930321,-1033.590576,951.096069,144.410019,-1249.088745,565.678467,66.770561,-1312.604980,747.878113,82.185493,-1373.897095,572.021729,135.326462,-1275.307495,470.280640,,,,132.924179,-1169.787231,302.689301,88.895927,-1312.605347,369.148499,83.118912,-1218.442261,252.326614,110.065926,-1088.820557,162.264587,,,,64.764816,-1028.585693,152.462997,92.260384,-1168.216431,111.107201,48.554314,-1175.606934,63.585518,,,,137.668945,-1145.890503,72.795044,-206.883789,-1162.178101,555.912354,-127.055466,-1289.286865,712.362305,-132.081848,-1267.333618,528.308838,-188.473999,-1157.954834,446.124176,,,,-180.751678,-1168.593140,222.594101,-140.765381,-1227.872437,348.962982,-137.415085,-1220.270020,192.325287,-168.247360,-1187.113159,58.918808,,,,-112.478165,-1139.398682,37.707741,-149.361343,-1265.184570,60.381493,-108.636650,-1307.419678,30.650995,,,,-195.678986,-1258.354248,10.366365,125.328781,-1079.460205,935.280457,-239.018845,-1149.243652,965.117126
857,0,5.924740,-1349.153687,1471.592041,-114.422989,-1338.800537,1471.406128,15.566063,-1192.084106,1466.480713,-84.442101,-1176.685791,1467.603027,-33.546707,-1165.114990,1351.425903,-43.993954,-1038.728271,1093.518188,-43.087135,-1287.388062,1244.193970,-42.672676,-1397.911011,1043.323242,-141.731125,-1087.287720,1260.951172,111.526016,-1220.530151,1313.339600,197.150742,-1214.520386,1177.687500,231.398346,-1200.115234,1005.924194,248.303452,-1261.096436,898.077271,183.497208,-1307.890869,814.247803,248.036865,-1284.552124,806.274414,218.876709,-1345.958008,767.038330,-204.875122,-1212.647461,1307.365967,-306.438385,-1193.790649,1154.280029,-350.647064,-1168.946411,1030.655029,-362.551361,-1242.908936,919.704529,-327.962280,-1277.561401,818.205383,-393.766815,-1247.515991,802.216309,-364.026947,-1339.350586,771.444763,139.122925,-1264.902344,887.166260,-219.903931,-1267.507202,896.917664,-18.469198,-1035.989380,947.351685,-94.810410,-1039.582153,951.776184,143.727325,-1258.821777,567.569885,67.305725,-1319.263550,750.845703,82.038437,-1384.097778,576.174316,134.924393,-1287.564087,472.052826,,,,132.419495,-1187.665894,299.817230,88.070419,-1327.790894,372.076660,82.443558,-1238.105225,251.717056,109.657700,-1111.868774,156.837601,,,,64.230629,-1052.035767,144.114944,92.026878,-1193.684326,109.660751,48.508896,-1203.253906,62.489277,,,,137.606155,-1173.122803,70.630791,-206.820663,-1165.642090,556.027954,-126.929436,-1293.926392,711.769043,-131.757202,-1270.469238,527.855835,-188.341843,-1160.502808,446.319153,,,,-180.602722,-1169.533936,222.799133,-140.193069,-1229.391724,348.812836,-137.359543,-1221.087036,192.186890,-168.068527,-1187.154419,58.971817,,,,-112.369438,-1138.437622,38.192513,-149.250534,-1265.260498,60.318825,-108.520805,-1307.383057,30.431980,,,,-195.646347,-1258.373779,10.406673,124.344353,-1085.339600,936.480957,-239.522369,-1155.507080,964.986633
858,0,6.010279,-1355.131348,1472.295776,-114.343079,-1344.888062,1472.057251,15.502648,-1198.041138,1466.372559,-84.537773,-1182.786377,1467.423218,-34.048298,-1171.470947,1351.832397,-44.997063,-1044.914429,1094.292114,-42.919952,-1293.906006,1244.137817,-41.488884,-1403.470337,1042.287109,-142.622208,-1094.350464,1261.632446,111.237045,-1226.770386,1313.500610,197.156998,-1219.301880,1177.995483,231.015701,-1203.295898,1006.263245,248.816071,-1262.742188,897.654968,184.574051,-1309.092773,813.076904,248.860855,-1285.005127,805.559937,220.383942,-1346.180786,765.409485,-204.942322,-1220.356567,1307.633301,-306.942993,-1202.595093,1154.479248,-351.448517,-1179.395386,1030.827759,-361.974579,-1254.758423,920.711487,-326.629608,-1290.312744,819.822205,-392.868317,-1261.633667,803.289185,-361.624054,-1353.378784,773.944092,139.645386,-1270.496338,888.125244,-219.708603,-1273.551270,896.665527,-19.173269,-1041.665894,948.104553,-95.568710,-1045.668945,952.351074,143.112000,-1268.424194,569.362244,67.830009,-1325.690918,753.464172,81.587921,-1393.848877,580.018799,134.309998,-1299.031860,473.640442,,,,131.932327,-1205.742065,296.189026,87.263588,-1342.534668,374.730530,81.625153,-1257.853882,250.561203,109.525543,-1135.802124,150.561707,,,,63.945374,-1076.328125,134.905441,91.975952,-1219.563721,107.330238,48.543896,-1231.679565,61.017746,,,,137.610077,-1201.321533,68.056847,-206.776932,-1169.271240,556.160400,-126.840187,-1298.387695,711.222900,-131.529785,-1273.755249,527.462708,-188.240891,-1163.229370,446.540161,,,,-180.518051,-1170.654175,222.929047,-139.816879,-1230.842285,348.231293,-137.256134,-1221.907349,191.896591,-167.911606,-1187.236694,59.035843,,,,-112.291100,-1137.572998,38.638771,-149.154587,-1265.321777,60.223904,-108.408287,-1307.411987,30.269848,,,,-195.638184,-1258.381592,10.419985,123.511795,-1091.223267,937.533813,-240.011459,-1161.937500,964.841980
