Frame,Sub Frame,EMG_A01,EMG_A02,EMG_A03,EMG_A04,EMG_A05,EMG_A06,EMG_A07,EMG_A08,EMG_A01_Accz,EMG_A02_Accz,EMG_A03_Accz,EMG_A04_Accz,EMG_A05_Accz,EMG_A06_Accz,EMG_A07_Accz,EMG_A08_Accz,FswA,FswB,EMG_B01,EMG_B02,EMG_B03,EMG_B04,EMG_B05,EMG_B06,EMG_B07,EMG_B08,EMG_B09,EMG_B10,EMG_B11,EMG_B12,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1
778,3,0.0154114,0.0143433,0.00991821,-0.00823975,0.0808716,0.0105286,0.000762939,-0.00518799,-0.0244141,-0.0108337,-0.0360107,-0.0196838,0.0680542,-0.0767517,-0.131531,-0.0363159,2.6181,2.65488,-0.0411987,0.0164795,-0.032959,-0.0808716,0.0257874,0.0164795,0.0309753,-0.777588,0.0151062,-0.0241089,-3.1633,-3.18024,48.6046,-68.7334,-552.78,-126039,-73869,-1123.88,74.0304,-830.41,-0.16867,-0.0674057,-0.0875854,0.018692,0.0404358,0.0829697,-0.000343323,-0.109177,0.120468,0.255508,0.284538,0.33474,0.211029,-0.240707,0.272408,-0.287361,0.262756,-0.0212479,0.0593185,0.145187,0.0868988,-0.026474,-0.0749207,-0.146446,-0.157776,0.283737,-0.167656,-0.158234,-0.164261,-0.230637,0.0873566,0.102921,0.257339,-0.000305176
778,4,-0.00167847,-0.01297,-0.00640869,0.0201416,0.0523376,-0.00457764,0.000457764,-0.0170898,0.0119019,0.0125122,-0.0126648,-0.0744629,0.0721741,-0.0944519,-0.144806,-0.0256348,2.64053,2.64664,-0.0221252,0.0109863,0.00976562,-0.0540161,-0.00289917,0.0141907,0.0534058,-0.815277,0.00427246,-0.063324,-3.16101,-3.17932,49.9472,-69.7131,-554.21,-126672,-74118.7,-1292.39,73.9252,-829.857,-0.169521,-0.100937,-0.118256,-0.0243759,0.0669861,0.0266266,0.00598907,-0.102501,0.15831,0.300522,0.268555,0.340195,0.198212,-0.254822,0.288162,-0.28286,0.29438,-0.0222778,0.0956726,0.173569,0.113068,-0.0191498,-0.0680161,-0.147247,-0.174484,0.296173,-0.170212,-0.160599,-0.137672,-0.223579,0.0322723,0.079689,0.281677,-0.00610352
778,5,0.00671387,-0.0137329,-0.00976562,0.0302124,-0.0476074,0.00167847,0.0325012,0.0126648,0.00366211,0.0212097,-0.030365,-0.0645447,0.0721741,-0.0724792,-0.151062,-0.0242615,2.65213,2.67593,-0.0526428,-0.0134277,0.00793457,-0.0848389,0.00106812,-0.0161743,0.00717163,-0.955353,0.0141907,-0.0990295,-3.11264,-3.10043,50.2999,-70.1661,-559.215,-127214,-74403.8,-1310.12,74.6124,-830.933,-0.168427,-0.10746,-0.103455,-0.00164032,0.0659943,0.0374603,0.0330353,-0.0829315,0.153999,0.305672,0.282326,0.348282,0.193977,-0.251083,0.283928,-0.278358,0.286865,-0.0126648,0.0827408,0.150452,0.0760269,-0.00617981,-0.0614548,-0.153732,-0.142632,0.251389,-0.198784,-0.151749,-0.107269,-0.22728,0.033989,0.100899,0.259972,0.00183105
778,6,-0.00274658,0.0163269,-0.00518799,0.0205994,0.100708,0.000915527,0.040741,0.0198364,-0.00518799,0.0160217,-0.0117493,-0.0762939,0.0619507,-0.110016,-0.165405,-0.0292969,2.65213,2.64801,-0.0349426,-0.0187683,-0.0753784,-0.0256348,0.0309753,0.0196838,0.0520325,-1.0405,0.0411987,-0.0704956,-3.03574,-3.04108,50.7436,-71.2392,-563.147,-127349,-74831.4,-1460.04,74.7826,-832.281,-0.166254,-0.0765991,-0.129433,0.0141144,0.0878525,0.051918,0.0418091,-0.0886154,0.147476,0.297661,0.262032,0.326881,0.20916,-0.261536,0.281181,-0.280838,0.288734,-0.0258255,0.0780106,0.145149,0.0687027,-0.0445557,-0.0788879,-0.148315,-0.141716,0.298004,-0.167046,-0.132065,-0.112572,-0.259628,0.054512,0.111732,0.261269,-0.00701904
778,7,0.010376,-0.00534058,-0.00518799,0.0111389,0.0741577,-0.00366211,0.0157166,0.022583,-0.0123596,0.022583,-0.0114441,-0.0689697,0.0675964,-0.0875854,-0.143127,-0.0297546,2.65884,2.63535,-0.0643921,-0.0205994,-0.0378418,0.00640869,0.0137329,0.0050354,0.0360107,-1.15997,-0.010376,-0.112915,-2.97928,-2.98248,51.4568,-71.7779,-566.365,-127982,-75223.4,-1552.88,74.8456,-832.448,-0.166032,-0.0932312,-0.106659,-0.00545502,0.0717163,0.0413513,0.0136185,-0.099411,0.145798,0.319023,0.277252,0.347939,0.201378,-0.246162,0.297394,-0.28862,0.303879,0.00343323,0.11631,0.153465,0.0384521,0.0517654,-0.181274,0.0872421,-0.0326538,0.227737,-0.156479,-0.111389,-0.0780869,-0.296326,0.072937,0.0656891,0.14801,-0.00183105
778,8,-0.0062561,-0.00473022,0.00366211,-0.00518799,-0.165253,0.035553,-0.0210571,0.0556946,-0.0123596,0.0344849,-0.00137329,-0.0686646,0.0715637,-0.0976562,-0.166168,-0.0283813,2.6593,2.64359,-0.0305176,0.00839233,-0.0102234,-0.00411987,0.0315857,-0.0149536,-0.00427246,-1.18942,0.0262451,-0.102386,-2.90497,-2.9187,52.1729,-72.0456,-567.08,-128298,-75686.5,-1589.41,74.1966,-832.176,-0.165757,-0.0920486,-0.115433,-0.0189209,0.0529099,0.0666809,0.0150681,-0.0756073,0.146255,0.311775,0.270004,0.339394,0.208168,-0.245934,0.270691,-0.2808,0.27626,0.0168228,0.126114,0.138397,0.0210953,0.0430679,-0.181084,0.0738907,0.000534058,0.243492,-0.145569,-0.135994,-0.0811386,-0.277634,0.0746918,0.0710678,0.149078,0.0112915
778,9,0.00427246,-0.0117493,0.010376,-0.0215149,-0.232697,0.059967,-0.0234985,0.0460815,-0.0114441,0.00320435,0.000610352,-0.039978,0.0933838,-0.105133,-0.156708,-0.0616455,2.64664,2.66525,-0.0192261,0.020752,-0.0109863,0.0189209,0.0283813,0.00579834,-0.0518799,-1.2001,0.00854492,-0.114899,-2.8215,-2.80899,52.8849,-72.4084,-571.371,-128615,-75900.6,-1777.2,74.8246,-833.321,-0.164473,-0.0868607,-0.113182,-0.0140381,0.0601196,0.0614166,0.023613,-0.0851822,0.153503,0.294189,0.296822,0.355606,0.216064,-0.244255,0.263252,-0.295067,0.304451,0.0206375,0.142441,0.155029,0.0611115,0.0679398,-0.178986,0.11364,0.000190735,0.219421,-0.151825,-0.162773,-0.103989,-0.283127,0.0634766,0.0914383,0.172768,-0.00305176
779,0,0.0135803,0.000610352,0.0112915,-0.0108337,-0.218506,0.0117493,-0.0062561,-0.000152588,-0.0309753,0.00137329,-0.0178528,-0.0697327,0.0686646,-0.0756836,-0.152435,-0.000762939,2.6474,2.69073,0.00488281,0.0268555,-0.0297546,0.0231934,0.00167847,0.00778198,-0.0186157,-1.14166,0.0189209,-0.0541687,3.28033,3.27957,53.15,-72.5029,-574.589,-129067,-76434.7,-1700.32,74.6386,-833.795,-0.163422,-0.0812149,-0.132065,-0.0043869,0.063858,0.0309372,0.00629425,-0.106354,0.135803,0.304871,0.278664,0.33123,0.209236,-0.254364,0.296631,-0.292053,0.280151,0.0170898,0.122528,0.14946,0.0727081,0.0599289,-0.175056,0.11982,-0.0156784,0.240097,-0.15377,-0.138397,-0.0822067,-0.266495,0.0679398,0.0896454,0.117798,0.00579834
779,1,0,-0.00427246,0.017395,0.00671387,-0.107422,-0.00717163,0.025177,-0.0183105,0.000152588,0.00198364,-0.0228882,-0.0610352,0.0494385,-0.116882,-0.140686,-0.0566101,2.63138,2.62543,-0.0408936,0.0233459,-0.0454712,0.0364685,0.00732422,-0.0170898,0.0254822,-1.09024,0.0172424,-0.0215149,3.26202,3.27835,52.8758,-72.6,-579.237,-129519,-76826.8,-1849.94,75.0294,-834.817,-0.162078,-0.0720215,-0.151367,-0.0122452,0.0532532,0.0584412,0.0234604,-0.0909424,0.153351,0.287476,0.293121,0.329781,0.221481,-0.245323,0.296898,-0.29911,0.301247,0.0172043,0.125809,0.166893,0.0667191,0.0569916,-0.188408,0.116425,-0.0075531,0.24559,-0.140648,-0.146255,-0.101509,-0.260963,0.0457764,0.0672913,0.131454,-0.0192261
779,2,0.00473022,0.0012207,0.0178528,0.0204468,-0.0334167,-0.0151062,0.00228882,-0.0195312,-0.0123596,0.0354004,-0.0367737,-0.0822449,0.0588989,-0.134277,-0.154419,-0.0463867,2.64389,2.66098,-0.0259399,0.0187683,-0.050354,0.0193787,0.00823975,0.000762939,0.0263977,-0.988922,0.0286865,-0.0170898,3.27011,3.26996,53.591,-72.6023,-580.668,-130197,-77290.1,-1980.31,74.5586,-834.201,-0.162615,-0.0465012,-0.139961,0.0314713,0.0656509,0.0245667,0.0167847,-0.0802612,0.160866,0.288048,0.274658,0.319138,0.198517,-0.233116,0.291405,-0.29953,0.291786,0.0243378,0.121002,0.15358,0.0468063,0.065155,-0.149269,0.105705,-0.0151443,0.238228,-0.128822,-0.149345,-0.0657654,-0.28553,0.0402832,0.0933838,0.12825,-0.0164795
779,3,-0.00396729,-0.00473022,-0.00976562,0.00396729,0.0212097,-0.0109863,-0.00610352,0.0186157,-0.0164795,0.0198364,0.0180054,-0.108032,0.067749,-0.102234,-0.167236,-0.032196,2.66235,2.65244,-0.0257874,0.000457764,-0.0854492,0.039978,0.0340271,-0.0164795,-0.00930786,-0.887756,0.00564575,0.0338745,3.27133,3.25226,54.3038,-73.0528,-584.244,-130603,-77717.9,-2148.77,74.6414,-834.876,-0.161522,-0.109863,-0.138397,0.00980377,0.0333023,0.0360107,0.0140762,-0.0881195,0.149307,0.320892,0.282669,0.317345,0.223923,-0.246468,0.29541,-0.290451,0.292511,0.0202942,0.109444,0.132256,0.0436783,0.0723267,-0.15976,0.0751114,0.00495911,0.24437,-0.126228,-0.141182,-0.0611877,-0.282593,0.0600052,0.0896454,0.134315,-0.0131226
779,4,0.0151062,-0.0146484,0.00671387,0.0263977,0.0521851,-0.012207,0.0244141,0.022583,-0.019989,0.0256348,-0.0215149,-0.0724792,0.0836182,-0.132599,-0.154419,-0.0437927,2.66144,2.66449,0.000915527,0.0131226,-0.0845337,0.0444031,0.0242615,0.0534058,0.00564575,-0.767517,0.0259399,0.0506592,3.20068,3.20404,54.2991,-72.7043,-588.177,-131281,-78002.9,-2166.34,75.0462,-835.219,-0.161391,-0.0901413,-0.155411,0.0162888,0.0392914,0.0342941,0.0395966,-0.101204,0.149689,0.298309,0.279198,0.324478,0.183067,-0.249138,0.282822,-0.294456,0.293427,0.0297928,0.124893,0.197525,0.0561905,0.125771,-0.198288,0.101395,0.0181198,0.224113,-0.171204,-0.351486,-0.0502396,-0.269585,0.107117,0.105782,-0.160484,0.0341797
779,5,-0.00137329,-0.0154114,0.0189209,0.020752,0.296478,-0.030365,0.0282288,-0.0106812,0.0175476,-0.00732422,-0.0250244,-0.0773621,0.0706482,-0.115662,-0.153198,-0.0177002,2.65076,2.63123,0.0119019,-0.01297,-0.0817871,0.0376892,-0.0167847,0.0276184,-0.0245667,-0.615387,0.0213623,0.0619507,3.08868,3.11859,54.1149,-72.623,-592.468,-131552,-78359.1,-2146.54,75.4052,-836.377,-0.15977,-0.0825882,-0.158806,0.0126266,0.066452,0.0584793,0.0227356,-0.0826263,0.142593,0.295448,0.282402,0.347176,0.213127,-0.246391,0.293236,-0.268822,0.285225,0.0267792,0.123711,0.199776,0.0536346,0.0831985,-0.223198,0.131645,0.00518799,0.237045,-0.159073,-0.343819,-0.0570297,-0.296326,0.0991058,0.11528,-0.146599,-0.0314331
779,6,0.0152588,0.0144958,0.00274658,0.040741,0.508881,-0.0523376,0.0265503,-0.019989,-0.0238037,0.0334167,-0.020752,-0.0584412,0.0595093,-0.126038,-0.123749,-0.0360107,2.66159,2.66159,0.00930786,0.00564575,-0.0900269,0.000915527,0.00686646,0.0820923,-0.0434875,-0.54245,-0.0210571,0.0802612,2.99881,3.01941,54.5612,-72.3589,-593.899,-132185,-79107.3,-2295.32,74.4644,-835.847,-0.159609,-0.0776291,-0.164146,-0.00591278,0.0709534,0.0357056,0.0119781,-0.128899,0.147629,0.294991,0.271835,0.345306,0.219765,-0.247116,0.309448,-0.297775,0.294724,0.0301361,0.118065,0.183945,0.10025,0.101738,-0.216751,0.143814,-0.00972748,0.245667,-0.168839,-0.351219,-0.0318527,-0.288506,0.0972748,0.100327,-0.181885,-0.0238037
779,7,0.00549316,-0.00213623,0.00854492,0.0285339,0.160065,-0.0396729,0.0189209,-0.0262451,0.00854492,0.01297,-0.0250244,-0.0765991,0.0611877,-0.111237,-0.162048,-0.0450134,2.64984,2.62985,0.0198364,-0.00137329,-0.110474,0.0117493,-0.00747681,0.102081,-0.0631714,-0.391846,0.0134277,0.127411,2.88773,2.91245,54.7368,-72.6311,-597.117,-132863,-79285.6,-2369.64,74.8836,-835.911,-0.159983,-0.0829315,-0.146103,0.00518799,0.0403214,0.0263596,0.014267,-0.0922394,0.166626,0.299339,0.266418,0.328674,0.219841,-0.251427,0.297813,-0.292549,0.292969,0.0292587,0.128822,0.195122,0.0713348,0.118065,-0.238495,0.126915,0.0135422,0.255814,-0.142288,-0.302315,-0.0381851,-0.244446,0.114098,0.11795,-0.160484,0.0140381
779,8,0.00854492,-0.0192261,0.0163269,0.0144958,-0.163574,-0.00793457,-0.000152588,0.0128174,-0.0248718,-0.00564575,0.0108337,-0.0892639,0.0515747,-0.11673,-0.162964,-0.0178528,2.63901,2.6387,0.0547791,0.0128174,-0.0749207,0.0369263,-0.0202942,0.045929,-0.0439453,-0.300903,-0.00183105,0.125122,2.82043,2.80472,54.8184,-72.3764,-603.911,-133541,-79713.2,-2386.95,75.6691,-837.291,-0.158469,-0.123444,-0.15522,-0.020752,0.0801468,0.042572,0.0157166,-0.0940704,0.14019,0.293579,0.238647,0.314674,0.231133,-0.232239,0.267982,-0.279541,0.273438,0.00812531,0.156822,0.183716,0.0537491,0.10334,-0.20668,0.131149,-0.0224686,0.241508,-0.144424,-0.315857,-0.0471497,-0.275726,0.102119,0.100441,-0.198593,-0.00518799
779,9,-0.0125122,-0.0105286,0.0128174,0.0115967,-0.136566,0.0323486,-0.0341797,0.0392151,-0.0361633,0.0271606,0.0421143,-0.0759888,0.0494385,-0.104218,-0.149841,-0.039978,2.64465,2.67334,0.0787354,-0.0115967,-0.0854492,0.0288391,-0.00488281,0.0779724,-0.0198364,-0.196381,0.0175476,0.129852,2.71484,2.73392,54.8168,-72.5567,-605.341,-133947,-80211.9,-2423.31,75.1572,-837.142,-0.158136,-0.129242,-0.142937,-0.0242233,0.088768,0.0262451,0.0244141,-0.0969315,0.146408,0.333443,0.245476,0.324402,0.225601,-0.235939,0.252151,-0.276756,0.288696,0.0324249,0.125237,0.184937,0.062027,0.0739288,-0.23262,0.120659,-0.0062561,0.217247,-0.142975,-0.32299,-0.043602,-0.287209,0.0915909,0.0973892,-0.164642,-0.0128174
780,0,0.018158,-0.00656128,0.00396729,0.0227356,0.0779724,-0.0138855,-0.00366211,-0.0134277,-0.0306702,-0.0167847,0.035553,-0.0743103,0.0265503,-0.0961304,-0.147858,-0.0428772,2.64328,2.66602,0.0616455,-0.0151062,-0.0979614,-0.0102234,0.0627136,0.022583,0.0309753,-0.120392,0.00991821,0.13092,-3.17413,-3.18634,54.4534,-72.8308,-609.63,-134444,-80568.2,-2459.81,75.5053,-837.884,-0.157236,-0.121689,-0.122795,0.00705719,0.0802994,0.0430298,0.0170898,-0.09655,0.143547,0.310707,0.248756,0.298309,0.214539,-0.212898,0.269737,-0.300674,0.278931,-0.00774384,0.108452,0.190582,0.073204,0.118256,-0.218582,0.139961,0.0270844,0.226479,-0.15728,-0.336952,-0.0371933,-0.288429,0.0788116,0.100594,-0.210037,0.0213623
780,1,-0.00656128,-0.00183105,0.0141907,0.0367737,0.373688,-0.0177002,0.0300598,-0.00823975,-0.0419617,0.0189209,-0.0154114,-0.0794983,0.0302124,-0.115662,-0.167084,-0.0222778,2.65045,2.65778,0.0247192,0.00808716,-0.0515747,0.037384,0.153656,-0.0193787,0.0740051,-0.088501,0.0308228,0.098877,-3.17856,-3.16971,55.2548,-72.3051,-613.923,-135213,-81067,-2514.6,75.6164,-838.174,-0.156855,-0.116539,-0.135956,0.0140762,0.0849533,0.0475311,0.0267792,-0.105095,0.125427,0.311089,0.235863,0.319633,0.220985,-0.241318,0.283318,-0.277557,0.28717,0.0131989,0.0790405,0.24807,0.0511551,0.101089,-0.208855,0.162621,-0.0201797,0.198631,-0.102921,-0.165901,-0.0814056,-0.306931,0.0624466,0.109825,-0.241928,-0.00244141
780,2,0.0262451,0.0112915,-0.0105286,0.0402832,0.256195,0.0108337,0.0593567,-0.000457764,-0.0112915,0.0230408,-0.0126648,-0.0579834,0.0508118,-0.131378,-0.146942,-0.0468445,2.64648,2.6532,0.0683594,0.0169373,-0.0914001,0.0209045,0.0349426,-0.104675,0.0318909,0.0332642,-0.00854492,0.115814,-3.17062,-3.15491,55.3415,-72.2207,-616.426,-135664,-81494.4,-2532.18,75.4591,-838.335,-0.156388,-0.116959,-0.142708,0.00747681,0.0815964,0.0791168,0.0144196,-0.0746155,0.160904,0.304642,0.228806,0.323792,0.194054,-0.244026,0.267143,-0.295029,0.281372,0.0382233,0.053215,0.249062,0.0364685,0.0531769,-0.196838,0.182343,-0.0283432,0.198021,-0.125542,-0.156479,-0.0921631,-0.321579,0.0395966,0.117569,-0.233307,-0.0100708
780,3,0.0123596,0.0193787,-0.00640869,0.0494385,-0.182953,0.0253296,-0.012207,0.00228882,-0.0149536,0.00396729,0.00991821,-0.098114,0.0588989,-0.119781,-0.157928,-0.0170898,2.68677,2.63458,0.052948,0.00991821,-0.0656128,-0.00366211,-0.0323486,-0.127563,0.00854492,0.109863,-0.0254822,0.085144,-3.15262,-3.17398,55.2468,-72.0505,-620.717,-136026,-82135.7,-2606.04,75.34,-839.274,-0.154598,-0.114326,-0.114059,-0.00270844,0.0716782,0.0468063,0.00644684,-0.0920486,0.157547,0.308266,0.233192,0.305176,0.22953,-0.2528,0.266228,-0.283737,0.270844,0.00892639,0.0456238,0.267677,0.0450134,0.0790787,-0.201874,0.182037,-0.0193405,0.189514,-0.105057,-0.160332,-0.108566,-0.303612,0.0446701,0.116768,-0.224228,-0.00671387
780,4,0.0242615,0.0180054,-0.00808716,-0.000305176,-0.417786,-0.00961304,-0.00717163,0.0263977,-0.000305176,0.0364685,0.00701904,-0.0634766,0.0392151,-0.107117,-0.163727,-0.0227356,2.64679,2.65945,0.0286865,-0.00518799,-0.0836182,-0.0218201,0.0111389,-0.0505066,-0.0100708,0.176697,0.0123596,0.0318909,-3.17154,-3.18466,55.5141,-72.675,-622.146,-136885,-82456.5,-2661.04,75.1287,-838.397,-0.155894,-0.1157,-0.13855,0.00629425,0.0741959,0.0301361,0.0189972,-0.0708771,0.161629,0.309753,0.26001,0.301094,0.24334,-0.239639,0.264549,-0.287247,0.287857,0.00377655,0.0437927,0.239487,0.0175095,0.0795746,-0.212975,0.181961,0.00209808,0.209618,-0.120201,-0.167007,-0.105934,-0.325241,0.0540161,0.0959778,-0.249176,0.00640869
780,5,0.00335693,0.00808716,0.0267029,0.0158691,-0.517273,0.0491333,0,0.0177002,-0.022583,-0.00747681,0.0204468,-0.0749207,0.0939941,-0.098877,-0.138855,-0.0460815,2.63153,2.67746,0.0454712,0.0213623,-0.0619507,0.0259399,-0.0163269,-0.0463867,0.0862122,0.215454,-0.0169373,0.03479,-3.11447,-3.10852,55.6012,-72.2344,-624.293,-137427,-82919.6,-2697.31,74.8424,-838.285,-0.155759,-0.111198,-0.120049,0.0248337,0.0947952,0.0465775,0.0225449,-0.0654984,0.163422,0.266228,0.243912,0.313721,0.213203,-0.265884,0.284004,-0.301208,0.32032,0.0088501,0.0471878,0.271797,0.0252533,0.0906754,-0.203171,0.180092,0.0183487,0.211067,-0.10849,-0.142403,-0.111504,-0.331039,0.0418472,0.0895309,-0.240707,-0.00427246
780,6,-0.00274658,0.00427246,-0.00732422,0.0111389,-0.458221,0.0453186,-0.00854492,-0.00442505,-0.0222778,0.0106812,0.0215149,-0.0848389,0.0773621,-0.116119,-0.149231,-0.0404358,2.66449,2.6561,0.0340271,0.0128174,-0.0767517,0.0201416,-0.135498,-0.0434875,0.0904846,0.251312,-0.0196838,0.0291443,-3.04581,-3.05618,55.8616,-72.1581,-631.444,-137788,-83489.3,-2620.47,75.4438,-840.205,-0.15308,-0.107727,-0.137291,0.0459671,0.0907516,0.0673676,0.0176239,-0.0663376,0.161247,0.276146,0.241585,0.315971,0.203705,-0.270424,0.286827,-0.280762,0.315895,0.0188828,0.0304031,0.244942,0.0108337,0.118179,-0.218277,0.176582,-0.00679016,0.194511,-0.129852,-0.165558,-0.110664,-0.310974,0.0376511,0.119438,-0.259514,0.0106812
780,7,0.00930786,-0.0273132,0.00198364,-0.00427246,0.136108,0.0114441,-0.0105286,-0.000762939,-0.0291443,0.0201416,0.038147,-0.0686646,0.0643921,-0.0990295,-0.125427,-0.0358582,2.63977,2.65366,0.0117493,0,-0.0552368,0.0561523,-0.12085,0.0137329,0.114288,0.276642,0.00701904,-0.025177,-2.95914,-2.97638,55.7683,-72.0749,-634.662,-138285,-83667.6,-2657.28,75.8333,-840.528,-0.152964,-0.118027,-0.141335,0.0372696,0.0787354,0.0367737,0.0101471,-0.0640488,0.139618,0.285873,0.262642,0.314827,0.218849,-0.26474,0.280342,-0.289459,0.322151,0.0212479,0.0198746,0.257797,0.0284576,0.0730515,-0.186539,0.18055,-0.0123596,0.208206,-0.118484,-0.177193,-0.104446,-0.291061,0.0318909,0.101013,-0.236015,0.00732422
780,8,0.00671387,0.0163269,-0.00411987,0.00350952,0.18631,0.00457764,-0.00778198,0.000152588,-0.0279236,0.00930786,0.0257874,-0.0590515,0.0802612,-0.110626,-0.140686,-0.0511169,2.67181,2.65854,0.00518799,0.00244141,-0.0747681,0.075531,-0.0474548,0.0115967,0.0642395,0.270233,-0.0221252,-0.0137329,-2.90054,-2.93152,56.213,-72.3465,-637.523,-138918,-84273.2,-2730.9,75.4749,-840.513,-0.152573,-0.0901031,-0.141945,0.0437546,0.0986099,0.0309372,0.0317764,-0.0650787,0.156059,0.272026,0.280495,0.325584,0.226173,-0.259438,0.268974,-0.282974,0.31147,0.0199509,-0.0174713,0.19928,-0.037384,0.00198364,-0.238304,0.229111,0.0568771,0.191307,-0.121651,-0.110168,-0.21946,-0.281219,0.0484467,0.134048,-0.293503,-0.00610352
780,9,-0.00488281,0.00946045,-0.00823975,0.00518799,0.000915527,0.00915527,-0.00457764,0.0299072,-0.00366211,0.0138855,0.0541687,-0.078125,0.09552,-0.126801,-0.163422,-0.0280762,2.65381,2.65152,-0.0111389,0.0260925,0.00762939,0.0418091,0.179596,0.0556946,-0.0149536,0.358429,-0.0259399,0.00167847,-2.82806,-2.8096,56.4773,-72.2645,-641.456,-139596,-84593.8,-2672.98,75.7855,-840.793,-0.152443,-0.134163,-0.144272,0.0317383,0.0943375,0.0258636,0.00499725,-0.0535583,0.136986,0.283546,0.257454,0.317535,0.228691,-0.288391,0.26371,-0.294991,0.307236,0.0197601,0.00976562,0.189781,-0.0699997,0.00450134,-0.233154,0.226173,0.0406265,0.179176,-0.10601,-0.100517,-0.238419,-0.283012,0.0580215,0.130081,-0.303879,0.0158691
781,0,0.00991821,-0.0125122,-0.00854492,0.00900269,0.0375366,0.0389099,-0.000457764,0.0228882,-0.0296021,0.0256348,0.0334167,-0.0827026,0.0706482,-0.108337,-0.172424,-0.0390625,2.66083,2.65076,-0.0100708,-0.025177,0.000762939,0.0665283,0.121002,0.06073,-0.0567627,0.39917,-0.0135803,-0.0350952,3.27835,3.27271,57.0106,-71.5598,-645.034,-139867,-84914.3,-2672.1,76.0194,-841.579,-0.151333,-0.139885,-0.148048,0.0242996,0.0881577,0.0619507,0.0313187,-0.0722122,0.16468,0.264359,0.252151,0.322456,0.225487,-0.270576,0.261879,-0.294304,0.329666,0.030899,-0.00915527,0.196114,-0.0157928,-0.00465393,-0.253754,0.211143,0.0221252,0.19577,-0.108261,-0.114479,-0.204735,-0.291023,0.0440979,0.129395,-0.306282,0.0323486
781,1,0.0189209,0.00244141,0.0144958,0.020752,0.0714111,0.0405884,-0.0186157,0.00274658,-0.0187683,0.00274658,0.0422668,-0.0726318,0.0723267,-0.101776,-0.137482,-0.0408936,2.65259,2.64893,-0.0123596,-0.0302124,0.0218201,0.0442505,0.0131226,-0.0352478,-0.124817,0.473633,-0.0112915,-0.0190735,3.25699,3.28415,57.0983,-72.0072,-646.821,-140183,-85235.1,-2803.15,75.8876,-841.689,-0.150985,-0.112686,-0.144577,0.0489807,0.0801468,0.0305557,0.00720978,-0.0516129,0.150871,0.283546,0.246162,0.300751,0.216713,-0.268555,0.270767,-0.306015,0.313797,7.63E-05,-0.0232697,0.196686,-0.0453186,-0.0317764,-0.245781,0.222397,0.0380707,0.206604,-0.112534,-0.0944138,-0.212975,-0.286751,0.0341415,0.104942,-0.320358,-0.00640869
781,2,0.00549316,-0.00167847,0.00686646,0.050354,0.0440979,0.0212097,0.0157166,0.00595093,-0.0180054,0.00488281,0.0221252,-0.110321,0.0811768,-0.106201,-0.160065,-0.0288391,2.66907,2.64465,0.0106812,0.00991821,0.0610352,0.0338745,-0.0880432,-0.0395203,-0.106201,0.533447,-0.0294495,-0.0236511,3.28003,3.28369,56.6476,-71.478,-648.966,-140590,-85627,-2801.99,75.7194,-841.779,-0.150632,-0.0890732,-0.128746,0.0489044,0.0785065,0.0635529,0.0517273,-0.0824356,0.150032,0.255814,0.245323,0.30304,0.200424,-0.280571,0.290794,-0.297432,0.308723,0.0191498,0.0125504,0.208054,-0.058403,0.0201416,-0.241928,0.218811,0.0421143,0.198288,-0.0850296,-0.113373,-0.228615,-0.270729,0.0485611,0.130119,-0.274391,0.0177002
781,3,0.0141907,0.0250244,0.0268555,0.0369263,0.136566,0.0250244,0.0169373,0.00274658,-0.0204468,0.0244141,0.0375366,-0.0765991,0.0466919,-0.110626,-0.157318,-0.0428772,2.66769,2.63031,0.0283813,0.00762939,0.0296021,0.00274658,-0.16098,-0.0236511,0.00274658,0.528259,0.0228882,0.0123596,3.30566,3.28491,56.5538,-71.3954,-652.542,-140861,-85911.8,-2763.46,76.0056,-842.55,-0.149607,-0.0691223,-0.148849,0.0562668,0.0823212,0.0638199,0.0383377,-0.080719,0.153732,0.281639,0.27092,0.307121,0.172501,-0.266685,0.278664,-0.27729,0.31353,0.0296783,-0.00278473,0.202751,-0.0427246,0.0136185,-0.242081,0.206718,0.0543594,0.19989,-0.0961685,-0.0921631,-0.223045,-0.246811,0.06073,0.136452,-0.319252,-0.00457764
781,4,0.00732422,0.0296021,-0.000152588,0.0312805,0.0367737,-0.00717163,0.037384,0.0140381,-0.027771,0.0195312,0.0315857,-0.0831604,0.0930786,-0.109863,-0.155029,-0.0337219,2.65686,2.63733,0.0189209,-0.00869751,-0.00579834,0.0358582,0.00411987,0.0205994,0.0479126,0.493164,-0.0151062,0.0224304,3.2019,3.23242,56.4609,-71.4893,-655.402,-141313,-86019,-2875.87,76.4169,-842.802,-0.149642,-0.0806808,-0.122337,0.0371552,0.0904465,0.0592422,0.0585175,-0.0680923,0.172005,0.287247,0.257149,0.324974,0.218925,-0.270195,0.294724,-0.29583,0.300674,0.0229645,-0.0209808,0.193748,-0.0348282,-0.00442505,-0.219345,0.235825,0.0750351,0.21389,-0.109978,-0.0870895,-0.22522,-0.303879,0.0154114,0.119324,-0.302811,0.00213623
