Frame,RF,VL,BF,TA,SOL,GAS_MED,GAS_LAT,GLUT_MED,GLUT_MAX
737,0.0254822,0.0100708,-0.0114441,-0.0221252,0.00213623,0.0131226,-0.0137329,-0.00656128,-0.0151062
737,0.0213623,-0.0117493,-0.00717163,-0.100403,-0.00259399,0.0151062,0.0320435,-0.000152588,0.00717163
737,0.0242615,-0.018158,-0.0228882,-0.114441,0.0253296,-0.00366211,0.00686646,0.00671387,0.0314331
738,0.0198364,-0.0354004,0.000305176,0.0660706,0.00289917,0.0190735,0.00717163,0.00595093,0.0317383
738,-0.00534058,-0.0404358,-0.0350952,0.13382,-0.0102234,0.0285339,0.0210571,0.0112915,-0.0131226
738,0.0247192,-0.0521851,-0.0247192,0.0230408,0.0135803,0.0354004,0.0202942,0.0376892,0.00244141
738,0.0274658,-0.0190735,0.0202942,-0.0306702,0.01297,0.00549316,0.0309753,0.0169373,0.0186157
738,0.0448608,-0.0242615,0.0212097,-0.0270081,0.0323486,0.0170898,0.00976562,0.0196838,0.00167847
738,0.0364685,0.00274658,0.00808716,-0.0128174,0.0157166,0.020752,0.0163269,0.0294495,0.00350952
738,0.014801,-0.0123596,-0.00518799,0.0204468,0.0495911,0.01297,0.00198364,0.0283813,0.00320435
738,-0.0221252,0.0161743,0.014801,-0.00228882,0.0234985,0.000457764,-0.00732422,0.0177002,0.00518799
738,-0.0175476,0.00701904,0.0123596,-0.00518799,-0.0143433,0.00793457,0.00610352,0.022583,-0.00534058
738,0.032959,0.000610352,0.0125122,0.0213623,-0.00396729,0.00900269,-0.0250244,0.00717163,0.0193787
739,-0.00701904,-0.00976562,0.00518799,0.00946045,-0.00640869,0.0117493,-0.0143433,0.0270081,0.0143433
739,0.00198364,0.00228882,-0.00427246,0.0154114,0.0108337,0.01297,0.040741,-0.00457764,-0.00808716
739,-0.00656128,-0.0236511,-0.0114441,0.0193787,0.0263977,0.00152588,0.0189209,0.00457764,-0.000305176
739,-0.0106812,-0.0291443,0.00259399,-0.00549316,0.035553,0.00228882,-0.00640869,-0.00106812,0.00167847
739,0.0189209,-0.0331116,0.0177002,-0.00869751,0.0109863,0.0183105,0.00396729,-0.015564,-0.0112915
739,0.0204468,-0.0341797,0.0205994,0.0337219,0.00915527,0.0280762,0.0088501,-0.0088501,-0.0234985
739,0.0257874,-0.00991821,-0.0106812,0.0164795,-0.00732422,0.0102234,0.0120544,-0.0135803,0.0248718
739,0.0050354,0.00442505,0.0401306,0.00854492,0.0151062,0.0254822,0.00335693,-0.000457764,0.00564575
739,0.0442505,0.0119019,0.0271606,0.0157166,0.00396729,-0.00137329,0.0140381,-0.000915527,0.000915527
739,0.0335693,-0.00198364,0.0286865,0.0236511,0.0227356,0.0346375,0.00808716,0.00579834,0.0288391
740,0.0262451,0.00991821,0.0358582,-0.0134277,-0.00793457,0.0115967,0.00579834,0.0221252,-0.00549316
740,0.0102234,0.00610352,0.0137329,-0.00946045,0.00473022,0.0128174,0.0506592,0.0180054,0.00213623
740,0.00137329,0.0302124,-0.0088501,0.020752,-0.000152588,-0.000610352,0.00946045,-0.00473022,0.0114441
740,-0.00473022,0.0260925,-0.019989,0.0279236,-0.00747681,0.0143433,0.0123596,-0.00534058,0.00991821
740,0.00411987,0.00534058,0.0219727,0.0210571,0.0354004,0.0062561,0.0170898,-0.0106812,0.0109863
740,0.0172424,-0.00976562,0.0221252,-0.00228882,0.00946045,0.032196,0.0038147,-0.0151062,0.015564
740,0.0366211,-0.0270081,0.0512695,0.0212097,0.00854492,0.0192261,-0.0189209,0.00701904,0.0253296
740,0.0189209,-0.0691223,0.0317383,-0.00167847,0.01297,0.00564575,-0.00137329,-0.0283813,0.0038147
740,0.0141907,-0.0489807,-0.00640869,-0.0111389,0.00305176,0.0114441,0.0405884,0.000915527,-0.0183105
740,-0.00900269,-0.0447083,-0.0100708,-0.00701904,0.00839233,-0.00717163,0.0398254,-0.0149536,0.00320435
741,-0.000762939,-0.0404358,-0.0230408,-0.0141907,-0.0151062,0.00549316,0.0320435,0.00106812,-0.00991821
741,0.0192261,-0.0395203,-0.0154114,-0.00244141,-0.0158691,-0.000457764,0.0189209,0.00869751,0.00854492
741,-0.0138855,-0.00305176,-0.0248718,0.017395,-0.0123596,0.0268555,0.00167847,0.00671387,0.000762939
741,0.0343323,0.0152588,-0.000762939,-0.00442505,-0.0343323,0.0233459,-0.0288391,0.0134277,0.040741
741,-0.0050354,0.0479126,-0.0184631,0.0160217,-0.00320435,0.0205994,-0.00244141,-0.0106812,0.0326538
741,0.0213623,0.0753784,-0.000457764,0.0265503,-0.032196,0.00793457,-0.0164795,-0.00518799,-0.0236511
741,-0.0131226,0.0590515,0.00198364,0.0291443,0.00289917,-0.00396729,-0.00671387,-0.00411987,0.0297546
741,0.00991821,0.0393677,0.0212097,0.0160217,0.0369263,0.00152588,0.0175476,0.0111389,0.01297
741,0.039978,0.0112915,-0.0088501,0.0212097,0.0117493,0.00579834,0.00579834,0.00823975,-0.00595093
741,-0.000915527,0.0164795,-0.00213623,0.0154114,0.0363159,0.0305176,0.0152588,0.0344849,0.00961304
742,-0.00747681,0.00900269,-0.0234985,0.0567627,0.0256348,0.0961304,-0.00366211,-0.0012207,0.0170898
742,-0.0158691,-0.0128174,-0.0102234,0.0543213,0.00671387,0.119781,0.00152588,0.0146484,0.00991821
742,0.0038147,-0.0576782,-0.00228882,0.0379944,0.0465393,0.0308228,-0.0141907,-0.00991821,0.0431824
742,-0.0192261,-0.0326538,0.00564575,0.0384521,0.0680542,-0.0169373,0.0297546,0.00457764,0.00579834
742,0.000762939,-0.0205994,0.00167847,0.0276184,0.0253296,-0.00564575,0.0270081,-0.00671387,0.0088501
742,0.0283813,0.0161743,0.00808716,0.0209045,0.0100708,0.0270081,0.0430298,-0.0105286,0.00564575
742,0.0306702,0.00350952,-0.0192261,0.0378418,0.019989,0.0494385,0.032196,0.00259399,0.0135803
742,0.0427246,-0.0239563,-0.00900269,0.0268555,0.00518799,0.0778198,0.00473022,0.0062561,0.045166
742,0.0296021,-0.0126648,0.00137329,-0.0405884,0.0495911,0.0605774,-0.01297,-0.00808716,0.000610352
742,0.0650024,0.087738,-0.0120544,-0.0828552,0.00518799,0.0508118,-0.0453186,-0.0183105,0.00259399
743,0.0218201,0.063324,0.000457764,-0.0657654,0.0141907,0.0299072,0.00305176,0.000305176,0.00778198
743,0.0088501,0.0723267,0.000915527,0.025177,0.0167847,0.00213623,0.00823975,-0.00762939,0.00305176
743,0.0193787,0.037384,0.0100708,0.0593567,-0.0186157,0.00183105,0.010376,-0.0315857,-0.00167847
743,0.00823975,0.0283813,-0.0291443,-0.00335693,0.00198364,-0.0163269,-0.0062561,-0.0219727,0.020752
743,-0.000152588,-0.0180054,-0.0106812,-0.0413513,0.0119019,-0.0062561,-0.0346375,-0.0248718,0.0146484
743,0.0317383,0.00549316,0.00274658,0.0242615,0.022583,-0.0340271,-0.00183105,0.0177002,0.020752
743,0.010376,-0.020752,0.00747681,0.0402832,0.0259399,-0.0430298,-0.00213623,-0.0128174,0.0242615
743,0.0106812,-0.000305176,0.0289917,-0.0862122,0.0149536,-0.0695801,-0.010376,-0.0163269,0.0112915
743,0.00946045,0.0492859,0.0244141,-0.147858,-0.00457764,-0.0527954,0.0286865,-0.0268555,0.00198364
743,0.010376,0.014801,0.0308228,-0.0421143,-0.0062561,-0.0233459,0.0299072,0.00305176,0.0193787
744,-0.0134277,-0.0154114,0.0402832,0.0544739,0.00869751,0.0149536,-0.00854492,0.025177,0.0299072
744,0.0202942,-0.0270081,0.0424194,0.0344849,-0.0239563,0.0389099,0.00320435,0.00213623,0.00564575
744,0.0382996,-0.01297,0.00747681,0.00274658,-0.0254822,0.065918,0.0166321,-0.0123596,0.0376892
744,0.0164795,0.0230408,-0.00411987,-0.0296021,-0.00778198,0.0730896,0.0190735,0.00457764,0.0254822
744,0.0135803,0.0227356,0.0102234,-0.0163269,-0.00259399,0.0737,0.0183105,-0.0050354,0.0224304
744,0.032196,0.0343323,0.000305176,0.0309753,-0.00869751,0.0166321,0.0131226,-0.0352478,0.0396729
744,0.0088501,0.0564575,-0.00228882,-0.0421143,-0.00518799,0.0180054,0.00274658,-0.0262451,0.00930786
744,0.0193787,0.0453186,-0.00610352,-0.103455,0.00915527,0.0483704,0.0108337,-0.00427246,0.0111389
744,0.0192261,0.0395203,-0.0178528,-0.00457764,-0.0172424,0.032196,0.0305176,0.015564,0.0263977
744,0.0132751,0.0442505,-0.0012207,0.215149,-0.00457764,0.0515747,0.0227356,0.01297,-0.0300598
745,0.01297,0.038147,0.0213623,0.236664,-0.00152588,0.038147,0.00640869,0.00747681,0.019989
745,0.0296021,0.0152588,0.0151062,0.190887,0.0280762,0.0115967,-0.0062561,-0.00595093,0.0257874
745,0.0202942,0.0198364,-0.00183105,0.146332,0.0196838,0.0126648,-0.00244141,0.00137329,-0.00411987
745,0.00244141,0.0450134,-0.00167847,0.0671387,0.00564575,0.0131226,0.0172424,0.0114441,0.0172424
745,0.00198364,-0.0157166,0.00289917,0.0149536,0.0132751,-0.00396729,0.0219727,0.00808716,-0.0267029
745,-0.00518799,-0.0160217,-0.0210571,-0.0167847,0.0151062,-0.0186157,0.0125122,0.0180054,0.00930786
745,0.00930786,-0.00534058,-0.000915527,0.0454712,0.00656128,-0.00152588,0.0337219,-0.00869751,0.0184631
745,0.00564575,0.00350952,0.00213623,0.0596619,0.0250244,-0.0128174,0.015564,0.00167847,0.00579834
745,0.0219727,0.030365,0.00976562,0.0279236,0.0283813,-0.00106812,-0.00762939,-0.00228882,-0.00442505
745,0.0245667,0.0289917,-0.0112915,-0.0588989,0.00289917,0.00228882,0.0131226,-0.00427246,-0.00564575
746,0.0128174,0.035553,0.00259399,-0.0874329,0.0283813,0.0227356,-0.018158,-0.0357056,0.0170898
746,0.0134277,-0.00366211,0.00961304,-0.0930786,0.00869751,0.00869751,-0.0222778,-0.00579834,-0.00839233
746,0.0242615,-0.00457764,0.00991821,-0.134735,0.00259399,-0.0109863,0.0187683,-0.00274658,0.0161743
746,0.0341797,0.00488281,0.00671387,-0.0184631,0.0137329,-0.00671387,0.000152588,-0.00518799,0.00930786
746,0.022583,0.0164795,0.017395,0.019989,0.00640869,-0.0204468,0.010376,-0.0216675,0.018158
746,0.0119019,0.00747681,0.0239563,-0.0260925,0.0177002,-0.0125122,0.0114441,0.00137329,-0.00335693
746,0.0184631,0.00823975,0.0180054,-0.0440979,0.00946045,-0.00137329,0.0274658,0.00930786,0.0012207
746,0.00747681,0.0205994,0.0242615,-0.0285339,0.015564,-0.0260925,0.012207,-0.00274658,0.0134277
746,-0.0109863,0.0109863,0.0263977,0.055542,0.0166321,-0.0115967,0.00259399,0.000457764,0.0256348
746,0.0273132,0.0167847,0.0114441,0.0714111,-0.0213623,-0.00686646,-0.00610352,-0.0158691,-0.0341797
747,-0.0108337,0.0665283,0.0180054,0.0849915,-0.0247192,0.00930786,0.0338745,0.00213623,0.00701904
747,0.0382996,0.0325012,0.00579834,0.0634766,-0.0169373,-0.0622559,0.0367737,0.00579834,0.00823975
747,0.0154114,0.000457764,0.0419617,0.0509644,-0.0463867,-0.0924683,0.0457764,-0.00762939,0.0141907
747,-0.00946045,-0.00488281,0.0196838,-0.00564575,-0.0532532,-0.115509,-0.00549316,-0.01297,0.000457764
747,0.0257874,0.0447083,0.0398254,-0.0621033,0.0210571,-0.13092,-0.0312805,0.0170898,0.0131226
747,0.00366211,0.0120544,0.0259399,-0.0917053,0.0215149,-0.0857544,-0.0280762,0.010376,0.015564
747,0.0144958,0.0167847,0.00793457,-0.120392,0.0689697,-0.0390625,-0.00701904,0.0299072,0.000610352
747,0.00671387,-0.00274658,-0.0108337,-0.108948,0.0584412,-0.0267029,0.000610352,0.00198364,0.0386047
747,0.000762939,-0.00640869,-0.000152588,0.0292969,0.030365,-0.0285339,0.00259399,-0.00228882,0.0149536
747,-0.0134277,0.0393677,0.0378418,0.0614929,0.0344849,-0.0325012,0.0202942,0.0141907,0.0128174
748,0.0222778,0.00534058,0.0219727,0.00991821,-0.00823975,-0.0100708,-0.0213623,0.00961304,0.0259399
748,0.0268555,0.0102234,0.0141907,0.00854492,0.0106812,-0.0474548,0.00839233,0.035553,0.0198364
748,0.00198364,0.00198364,0.00289917,0.0231934,-0.0125122,-0.00640869,-0.00244141,0.00137329,0.0279236
748,-0.0143433,0.0363159,0.00564575,0.012207,-0.00762939,0.0198364,0.0141907,-0.000305176,-0.00518799
748,0.00411987,0.0160217,-0.0231934,0.0285339,-0.0656128,0.0491333,0.0178528,0.0038147,-0.0119019
748,-0.00778198,0.0222778,-0.00518799,-0.00946045,-0.0654602,0.0138855,0.0706482,0.00152588,0.0384521
748,0.0151062,0.0337219,-0.018158,-0.0292969,-0.0810242,-0.0680542,0.0515747,-0.0126648,0.00762939
748,0.00991821,0.0314331,0.00152588,0.0187683,-0.0773621,-0.121307,0.0372314,-0.00366211,0.0100708
748,0.0111389,-0.00335693,0.0299072,0.0445557,-0.0437927,-0.115356,-0.0170898,0.0102234,0.0257874
748,0.0190735,-0.0184631,0.0234985,0.0180054,0.0354004,-0.119629,-0.0219727,-0.0195312,0.0297546
749,0.00289917,-0.0172424,0.0372314,0.0215149,0.0648499,-0.0212097,-0.0338745,0.0218201,0.0260925
749,0.0230408,-0.00106812,0.0454712,0.0360107,0.0971985,0.000610352,-0.0337219,0.0308228,0.000457764
749,-0.00579834,0.00778198,0.0386047,0.0250244,0.0404358,0.0799561,-0.0346375,0.0100708,-0.00320435
749,-0.00137329,0.00396729,-0.0192261,0.0149536,0.0776672,0.098114,-0.019989,0.0257874,0.0291443
749,-0.0102234,-0.00686646,-0.0100708,0.0215149,0.0376892,0.177765,-0.00915527,0.0228882,0.0195312
749,0.0134277,-0.0286865,0.00534058,0.00183105,0.0422668,0.180511,0.0300598,0.0175476,0.0137329
749,0.00640869,-0.0158691,0.0302124,0.00793457,0.0500488,0.139008,0.0466919,-0.00442505,0.00839233
749,0.0102234,-0.000152588,-0.000915527,-0.0202942,0.0741577,0.106354,0.0662231,0.00152588,-0.00717163
749,-0.00900269,-0.00823975,0.0050354,-0.0234985,0.0480652,0.0485229,0.0369263,0.00686646,0.0231934
749,-0.00671387,-0.00137329,0.022583,0.00640869,0.0152588,0.0631714,0.0134277,0.0192261,0.00900269
750,-0.00320435,-0.019989,0.0523376,0.0288391,0.019989,0.072937,-0.0050354,0.00701904,0.000457764
750,0.00930786,-0.00152588,0.0447083,0.0209045,0.0285339,0.0688171,-0.00183105,0.0135803,0.00900269
750,0.0254822,0.00762939,0.0553894,0.0247192,0.00549316,0.0869751,0.0215149,0.0112915,0.0198364
750,-0.00549316,0.00961304,-0.00915527,0.0198364,0.00427246,0.0666809,0.00854492,-0.00213623,-0.00488281
750,0.0263977,0.00289917,0.0404358,-0.00534058,0.000305176,0.055542,-0.00198364,0.0163269,0.0152588
750,0.0100708,0.0263977,-0.000457764,-0.0123596,0.00213623,0.0440979,0.0105286,0.0257874,0.012207
750,0.00411987,-0.00610352,-0.0137329,-0.0479126,-0.0300598,0.0369263,-0.00183105,0.0062561,0.0125122
750,0.0154114,-0.00961304,-0.030365,-0.067749,0.0289917,0.0798035,-0.000152588,-0.00228882,-0.00167847
750,-0.00152588,0.00823975,-0.0195312,0.0253296,0.0123596,0.030365,-0.00137329,0.0106812,0.000610352
750,0.0343323,0.0259399,-0.00198364,0.0944519,0.0544739,0.0271606,0.0228882,0.012207,-0.00305176
751,0.0178528,0.0296021,-0.0352478,0.0567627,-0.00518799,0.0457764,0.0202942,-0.00473022,-0.0267029
751,0.0221252,0.0244141,0.0131226,0.0164795,0.0131226,0.0105286,0.0163269,0.00228882,0.014801
751,0.017395,-0.00762939,0.0274658,-0.00717163,-0.0344849,-0.0390625,0.0151062,0.0123596,0.0138855
751,0.0405884,0.0152588,0.0198364,-0.0184631,0.000762939,-0.0769043,0.00946045,-0.0131226,-0.0170898
751,0.000915527,0.00732422,0.0292969,-0.00808716,-0.0134277,-0.0263977,-0.0280762,0.00259399,0.0193787
751,-0.0109863,0.0138855,0.0502014,-0.0311279,0.0178528,-0.0132751,-0.0115967,0.00839233,0.00900269
751,0.00183105,0.0154114,0.0328064,-0.0265503,0.0216675,0.00701904,-0.0393677,0.0247192,0.0161743
751,0.0106812,0.00335693,0.0354004,-0.012207,-0.00595093,-0.050354,-0.00747681,0.0111389,0.00259399
751,0.0108337,-0.000152588,0.0434875,0.0502014,0.0109863,-0.0242615,0.0163269,0.00930786,-0.000610352
751,0.0164795,0.0141907,0.0289917,-0.0132751,-0.0038147,-0.0372314,0.00534058,-0.0178528,0.042572
752,0.00900269,0.0062561,0.0601196,-0.0344849,-0.0134277,-0.00274658,0.00793457,0.017395,-0.00564575
752,-0.00457764,-0.0212097,0.0190735,0.0323486,-0.00854492,0.0111389,0.0227356,0.0267029,0.0141907
752,0.0238037,-0.00366211,0.0308228,0.193787,0.0219727,0.0587463,0.0201416,0.0257874,0.00808716
752,-0.00411987,-0.0105286,-0.00579834,0.2742,0.0038147,0.0582886,0.00823975,0.0100708,0.0360107
752,0.0115967,-0.00579834,-0.0163269,0.0679016,0.027771,0.0679016,0.0276184,-0.0062561,0.0158691
752,-0.0163269,-0.00564575,0.00152588,-0.0970459,0.0170898,0.0813293,0.00473022,0.0170898,0.00961304
752,0.00686646,-0.0112915,0.00595093,-0.10376,-0.0132751,0.0817871,-0.000457764,0.00289917,-0.000915527
752,-0.0115967,0.00213623,-0.0209045,-0.0488281,-0.0245667,0.052948,0.0227356,-0.000305176,0.0109863
752,0.0259399,-0.014801,-0.0227356,-0.0556946,0.037384,0.0205994,0.0119019,0.0192261,0.0224304
752,0.0138855,-0.0262451,-0.0219727,-0.0773621,0.0126648,0.0532532,-0.0268555,0.0201416,0.01297
753,0.0469971,0.0105286,-0.0196838,-0.088501,-0.0221252,0.0332642,-0.0253296,-0.0137329,-0.0144958
753,0.0198364,0.0448608,-0.0297546,0.017395,-0.000915527,0.00228882,-0.0222778,0.00900269,-0.000457764
753,0.0050354,0.0257874,-0.000305176,0.0132751,-0.00473022,-0.0546265,0.0175476,0.0216675,-0.00686646
753,0.00946045,0.0334167,0.0154114,-0.0309753,-0.0482178,-0.0624084,0.0154114,-0.00167847,0.0154114
753,0.020752,0.0550842,0.0187683,0.0106812,-0.0463867,-0.0712585,0.00274658,0.0187683,0.0212097
753,0.0250244,0.0662231,0.00534058,0.0228882,0.0189209,-0.109711,0.000152588,0.0221252,0.0201416
753,0.0100708,0.0624084,0.0180054,0.0445557,0.0286865,-0.0996399,-0.00274658,0.0111389,-0.00305176
753,-0.00305176,0.0337219,0.00411987,-0.00244141,0.0288391,-0.129852,-0.0102234,0.0184631,-0.0143433
753,0.0163269,0.0164795,0.0105286,-0.059967,0.0354004,-0.168915,-0.0012207,0.0149536,-0.00289917
753,0.0231934,0.00427246,0.0163269,-0.0708008,0.0143433,-0.180206,-0.0204468,0.0216675,0.00793457
754,0.0410461,0.0166321,0.0331116,-0.0289917,0.000610352,-0.164032,0.0488281,0.00793457,0.00518799
754,0.0317383,-0.0134277,0.00183105,0.0985718,-0.0408936,-0.166779,0.00473022,0.00793457,0.00808716
754,0.0115967,0.0112915,0.00564575,0.137939,-0.0367737,-0.15686,-0.00228882,-0.0151062,0.000152588
754,-0.00213623,0.0177002,0.0172424,0.0750732,-0.0178528,-0.14328,-0.00534058,0.0123596,-0.0135803
754,-0.00854492,-0.00396729,0.00289917,-0.015564,-0.0178528,-0.153351,0.0172424,0.0198364,0.0257874
754,0.0154114,0.00320435,0.00198364,-0.0640869,0.037384,-0.143127,-0.00793457,0.0256348,0.0123596
754,0.0317383,0.0184631,-0.0138855,-0.0279236,0.0570679,0.0605774,0.0112915,0.00564575,0.0338745
754,0.0105286,0.0161743,0.0132751,0.0563049,0.0480652,0.121307,-0.00396729,0.00595093,0.00610352
754,0.0228882,0.0195312,-0.0253296,0.0593567,0.0325012,-0.00335693,0.0117493,-0.00396729,-0.00549316
754,0.000305176,0.0289917,0.00732422,0.00335693,0.0334167,-0.015564,0.00991821,-0.0102234,0.0160217
755,0.0234985,0.0151062,0.0338745,-0.0180054,0.0247192,-0.135803,0.0172424,0.0227356,-0.00961304
755,0.0259399,0.0332642,0.00839233,0.0193787,0.0219727,-0.184021,0.0106812,0.00411987,-0.00854492
755,-0.00305176,0.00244141,0.0210571,0.040741,0.00396729,-0.120544,0.0012207,-0.0102234,0.0088501
755,0.017395,0.0267029,0.00579834,-0.0038147,0.0259399,0.0323486,0.0119019,-0.00106812,0.0297546
755,0.00793457,0.0300598,0.0242615,0.04776,-0.0180054,0.204926,-0.00839233,0.0288391,-0.00854492
755,-0.000152588,0.00167847,-0.00427246,0.0926208,-0.0495911,0.15152,0.00900269,0.00823975,-0.0195312
755,-0.0140381,-0.00991821,-0.00106812,0.032196,-0.0732422,0.0891113,0.0320435,0.0210571,0.017395
755,0.0143433,0.00579834,0.0170898,0.0144958,-0.0387573,0.000152588,0.0340271,-0.00946045,-0.00564575
755,0.0215149,0.0274658,0.00671387,0.00320435,0.032196,-0.0653076,0.0317383,-0.00213623,0.0169373
755,0.00228882,0.0012207,0.00305176,0.00839233,0.107269,0.0280762,0.0430298,-0.0227356,-0.0250244
756,0.0259399,0.0158691,-0.00442505,0.0608826,0.0460815,0.26474,0.0427246,0.0088501,-0.00274658
756,0.0175476,-0.000152588,0.019989,-0.00976562,0.0576782,0.434418,0.00473022,-0.00747681,-0.0286865
756,0.0285339,0.00488281,0.00167847,-0.0160217,0.0527954,0.378571,0.0236511,0.00900269,0.0164795
756,0.00961304,0.00900269,-0.00671387,0.0117493,0.0511169,0.305481,-0.000915527,-0.0050354,-0.0169373
756,0.00656128,0.000610352,-0.00335693,-0.0158691,0.0312805,0.130157,0.0369263,-0.0372314,0.0105286
756,0.0146484,0.00488281,0.00778198,-0.00167847,0.0415039,0.101776,0.00976562,0.0120544,-0.0123596
756,-0.00473022,-0.00396729,-0.00457764,-0.0288391,0.0518799,0.100098,0.0105286,0.00488281,0.0343323
756,-0.00167847,0.0204468,0.00717163,-0.0204468,0.0845337,0.0668335,0.00839233,0.01297,-0.0144958
756,-0.010376,-0.00106812,-0.00656128,-0.030365,0.0706482,0.0588989,0.0224304,0.0140381,0.0195312
756,-0.000915527,0.0163269,-0.0256348,0.000610352,0.050354,0.0363159,0.0131226,0.0178528,0.0160217
757,0.0012207,-0.00198364,-0.00518799,0.0170898,0.0605774,0.0175476,-0.0106812,-0.0102234,-0.0146484
757,0.0256348,0.00442505,-0.0195312,0.0428772,0.0308228,-0.020752,-0.00808716,0.0158691,0.0154114
757,0.0152588,-0.00457764,0.0135803,0.0410461,-0.0144958,0.00656128,-0.0125122,0.0138855,0.0119019
757,0.00259399,0.0117493,-0.0138855,-0.0112915,0.0146484,-0.0357056,0.00564575,0.0131226,-0.0164795
757,0.0105286,-0.0132751,-0.00793457,-0.00320435,0.0128174,-0.0422668,0.0253296,-0.00457764,0.00244141
757,0.019989,0.00274658,-0.0387573,0.0175476,0.0233459,-0.0761414,0.000915527,0.00152588,0.00793457
757,0.0138855,-0.0204468,-0.0117493,0.0215149,-0.00976562,-0.0532532,0.0109863,0.00244141,0.00610352
757,0.0167847,-0.000152588,0.00640869,0.014801,-0.0132751,0.0109863,0.00350952,0.0088501,0.0119019
757,0.00335693,-0.00457764,0.0337219,0.027771,0.00457764,0.040741,-0.0215149,0.00762939,-0.0050354
757,0.0564575,-0.00305176,0.00823975,0.0256348,-0.0230408,-0.018158,-0.0320435,0.00289917,-0.0161743
758,0.0216675,-0.0158691,-0.00610352,0.00946045,-0.020752,-0.0598145,0.0126648,0.0138855,-0.0050354
758,0.00106812,0.00213623,0.014801,0.00350952,-0.035553,-0.0814819,-0.00289917,0.00183105,-0.00549316
758,0.00335693,0.0189209,0.0050354,-0.0218201,-0.0413513,-0.0627136,-0.00518799,0.000457764,0.0314331
758,0.0038147,0.0578308,0.030365,-0.0352478,-0.00869751,0.000610352,0.00427246,0.00289917,0.000152588
758,0.035553,0.050354,0.0343323,-0.0160217,0.0163269,0.0779724,-0.0109863,-0.0111389,0.0135803
758,0.00991821,0.0267029,0.0367737,-0.0149536,0.0178528,0.093689,-0.00656128,0.0120544,0.00396729
758,0.00640869,0.032196,0.0260925,0.0132751,0.0265503,0.0613403,0.0175476,-0.000152588,0.00274658
758,0.0100708,0.0144958,-0.00701904,-0.039978,0.0259399,0.0416565,0.0135803,0.00930786,-0.0257874
758,-0.00320435,0.0296021,-0.0222778,0.0285339,0.0149536,0.0247192,-0.00228882,-0.0131226,0.0135803
758,0.0149536,0.0341797,-0.0170898,0.164337,-0.00518799,0.0350952,-0.0050354,0.020752,0.0228882
759,0.0227356,0.0144958,0.022583,0.135345,0.00793457,0.0209045,-0.0134277,0.0137329,-0.0186157
759,0.00839233,0.014801,-0.0259399,0.0587463,-0.0213623,0.0224304,0.00350952,0.0143433,-0.0149536
759,0.01297,0.00350952,0.00259399,-0.0697327,0.00701904,0.0531006,-0.012207,0.0245667,0.018158
759,-0.000152588,0.012207,0.019989,-0.0993347,-0.0244141,0.0152588,-0.00976562,0.0140381,0.00457764
759,0.00808716,0.00946045,0.0270081,-0.130005,0.00762939,0.0112915,0.00823975,0.0137329,0.00991821
759,-0.00686646,0.0123596,0.0187683,-0.0737,-0.0115967,-0.00335693,0.00640869,0.0128174,-0.00152588
759,0.0241089,-0.0192261,-0.000915527,-0.0393677,-0.0115967,0.0114441,0.00610352,-0.00442505,-0.0050354
759,0.0192261,0.00228882,0.00228882,-0.0180054,0.0115967,0.0337219,0.00335693,-0.0137329,-0.00930786
759,0.0177002,-0.000457764,-0.0238037,0.00762939,0.0274658,0.00900269,-0.0135803,0.0311279,0.000915527
759,0.00930786,-0.00137329,-0.0169373,-0.0227356,0.0187683,-0.0468445,0.0205994,0.0230408,0.0140381
760,0.000610352,-0.00167847,-0.0263977,0.0311279,-0.018158,-0.0654602,0.0114441,0.0038147,0.0100708
760,0.0216675,0.0402832,0.0184631,0.0471497,0.0050354,-0.0860596,-0.0346375,-0.00564575,0.012207
760,0.0372314,0.0309753,0.0137329,0.0421143,0.0178528,-0.14679,-0.0517273,0.00564575,0.0239563
760,0.0144958,0.038147,0.0675964,0.0283813,-0.00671387,-0.222778,0.00183105,0.0270081,0.00671387
760,0.000610352,0.0405884,0.0296021,-0.00213623,-0.00640869,-0.209808,-0.0326538,0.0440979,0.0245667
760,0.0109863,0.0318909,0.0274658,-0.0119019,-0.0338745,-0.163574,-0.00411987,0.0209045,0.00610352
760,0.00701904,0.0209045,0.0315857,0.0231934,-0.0511169,-0.159912,-0.0215149,0.00610352,0.0244141
760,0.022583,0.0299072,0.0315857,0.0216675,-0.0895691,-0.160675,-0.0241089,0.00595093,-0.0213623
760,0.0012207,0.0292969,0.0151062,0.0309753,-0.119476,-0.244446,0.00915527,0.0190735,0.0204468
760,0.00137329,0.00976562,0.0125122,0.0595093,-0.106506,-0.124969,0.0393677,0.0050354,0.0352478
761,0.00198364,0.00228882,0.00686646,0.0257874,-0.0622559,0.000152588,0.0215149,0.00671387,0.0170898
761,0.00213623,-0.0254822,-0.0363159,-0.0149536,0.00671387,0.0918579,0.0636292,0.0250244,0.0190735
761,0.025177,-0.027771,-0.0500488,-0.0157166,0.032196,0.139923,0.09552,0.0114441,0.015564
761,0.0117493,-0.00274658,-0.0292969,0.00946045,0.0569153,0.328064,0.0375366,-0.00396729,-0.0286865
761,-0.000762939,-0.01297,-0.00259399,0.025177,0.0508118,0.479279,0.0260925,0.0143433,-0.01297
761,0.00656128,0.0106812,0.00640869,0.0205994,0.0215149,0.369873,0.0218201,0.0248718,0.0112915
