Frame,GLUT_MED,RF,VL,BF,TA,SOL,GAS_MED,GAS_LAT,GLUT_MAX
389,-0.00427246,0.0102234,-0.0125122,0.00640869,-0.0105286,-0.00106812,0.0372314,-0.0326538,-0.0062561
389,0.0125122,0.000457764,0.00701904,0.00198364,0.00732422,-0.0062561,0.0291443,-0.0157166,0.0343323
389,-0.0062561,-0.0141907,0.0296021,-0.0038147,0.030365,-0.027771,0.0233459,-0.0418091,0.0241089
389,-0.0242615,-0.00228882,0.0750732,-0.00442505,0.00701904,0.00320435,0.00305176,-0.0595093,0.0210571
390,0.0320435,0.0343323,0.0608826,-0.00701904,-0.0241089,-0.0228882,0.00823975,-0.0439453,0.0163269
390,-0.0170898,0.00686646,0.0912476,0.00961304,-0.0283813,-0.0370789,0.039978,-0.00732422,0.0204468
390,0.0285339,0.0335693,0.0776672,0.0180054,-0.00854492,-0.0164795,0.0622559,0.0411987,0.0296021
390,-0.01297,0.00549316,0.0582886,0.0241089,-0.0352478,-0.0195312,0.0611877,0.0158691,0.0140381
390,0.0152588,0.0253296,0.0180054,-0.00823975,-0.0128174,0.00473022,0.00564575,0.0202942,0.045929
390,-0.00289917,-0.00228882,-0.0408936,0.0314331,-0.00961304,-0.0131226,-0.0126648,0.0163269,0.0131226
390,-0.0109863,0.035553,-0.0672913,-0.025177,-0.0326538,0.00732422,0.000152588,0.032196,0.0624084
390,0.000457764,0.0273132,-0.0749207,-0.00839233,-0.0115967,-0.0167847,0.0411987,-0.0282288,0.0170898
390,0.00335693,0.0274658,-0.0460815,0.000305176,-0.0297546,-0.00167847,0.0491333,-0.0674438,0.0117493
390,0.0216675,0.0460815,-0.0358582,0.0213623,0.0271606,-0.0111389,0.0265503,-0.0735474,0.0198364
391,0.0218201,0.0245667,0.00259399,0.0326538,0.017395,-0.00167847,0.0253296,-0.0410461,0.00930786
391,0.0108337,0.0062561,0.0393677,0.0315857,0.0483704,0.039978,0.0268555,0.0125122,0.0361633
391,-0.025177,0.0137329,0.0410461,0.0317383,0.0413513,0.042572,0.0505066,0.0375366,0.0250244
391,-0.00305176,0.0167847,0.0170898,0.0395203,0.0219727,0.0564575,0.0109863,0.0639343,0.0358582
391,-0.0151062,0.0166321,-0.0250244,0.0296021,0.00869751,0.0405884,0.00244141,0.0334167,0.0291443
391,-0.00473022,0.0421143,-0.000915527,0.0105286,0.0209045,0.0440979,-0.0114441,0.0576782,0.045166
391,-0.017395,-0.0106812,0.0723267,0.0320435,0.0401306,0.0367737,0.0192261,0.0479126,0.00991821
391,-0.00549316,-0.0137329,0.113983,0.00106812,0.0436401,0.0340271,-0.00198364,0.0683594,0.0549316
391,-0.000457764,0.0109863,0.133972,0.00137329,0.0460815,-0.000762939,0.000762939,0.0172424,0.00808716
391,-0.0115967,0.00854492,0.109253,0.0215149,0.0234985,0.00762939,-0.00656128,0.0189209,0.0343323
392,0.0038147,0.0108337,0.0538635,0.00610352,0.0311279,-0.000610352,0.00854492,0.0158691,0.000305176
392,-0.0146484,-0.00442505,0.075531,0.0390625,0.0088501,-0.00427246,0.0231934,-0.00595093,0.0230408
392,0.00717163,-0.0285339,-0.00411987,0.012207,0.0323486,0.0254822,0.00900269,-0.00930786,0.0178528
392,-0.0364685,-0.0106812,-0.0189209,0.00991821,0.01297,0.00228882,-0.00549316,-0.0125122,0.0128174
392,0.0125122,0.025177,-0.0396729,0.0105286,0.0233459,0.000610352,-0.0309753,0.0466919,0.00915527
392,-0.0117493,0.0117493,-0.0436401,0.00823975,0.022583,-0.00640869,-0.0146484,0.0135803,-0.0137329
392,0.00320435,0.0175476,-0.0624084,0.0195312,0.0205994,0.0244141,-0.0157166,0.0221252,0.0231934
392,0.00656128,0.0137329,-0.050354,0.0233459,-0.00228882,0.00976562,0.0202942,-0.00946045,-0.00808716
392,-0.000762939,0.0196838,0.019989,0.0184631,0.00244141,0.012207,0.0256348,0.0259399,0.00793457
392,-0.010376,0.0160217,0.0164795,0.00900269,0.0184631,0.00305176,0.0201416,0.0379944,0.00335693
393,-0.0285339,-0.00228882,0.00137329,0.00473022,0.0183105,-0.0183105,0.0418091,0.0332642,0.00198364
393,-0.00701904,-0.00320435,-0.0291443,-0.000762939,-0.00595093,-0.03479,0.0241089,0.000457764,0.00732422
393,-0.0265503,0,-0.0201416,0.00656128,-0.0273132,-0.0474548,0.00473022,-0.0364685,-0.00762939
393,0.000457764,0.0151062,-0.0367737,-0.0126648,-0.0283813,-0.019989,-0.000762939,0.00167847,-0.0224304
393,0.00534058,0.0241089,-0.0427246,0.017395,-0.0088501,0.0012207,0.0216675,0.000762939,-0.0350952
393,0.0109863,0.0395203,-0.0335693,0.00167847,-0.0186157,0.017395,0.00900269,0.0437927,0.00457764
393,-0.0120544,0.0202942,-0.00610352,0.0222778,0.0114441,0.0294495,0.0123596,0.00610352,-0.0334167
393,-0.000305176,0.0253296,0.0126648,0.00442505,0.0267029,0.0552368,-0.0131226,0.0854492,0.00427246
393,-0.00350952,0.0279236,0.015564,0.0128174,0.0648499,0.0273132,-0.0195312,0.0686646,-0.0205994
393,-0.0131226,0.0227356,0.00839233,-0.0193787,0.0370789,0.0205994,-0.00167847,-0.0128174,-0.0265503
394,-0.000152588,-0.00640869,-0.0158691,0.00534058,0.0332642,0.012207,0.0149536,-0.0378418,-0.0242615
394,-0.000305176,-0.000762939,-0.0259399,0.00915527,0.018158,0.00442505,0.0175476,-0.0424194,-0.0305176
394,-0.0144958,0.0271606,-0.0221252,0.0183105,0.0428772,0.0192261,0.00518799,-0.0230408,-0.0289917
394,-0.0149536,0.0198364,-0.000762939,0.0166321,0.0231934,0.00244141,0.0349426,-0.0263977,-0.0169373
394,-0.00686646,0.0276184,0.0280762,0.0062561,0.00839233,-0.0135803,0.040741,0.00152588,-0.0170898
394,0.0115967,0.0109863,0.0108337,0.0170898,0.0338745,-0.0276184,0.0144958,-0.0260925,-0.0354004
394,-0.0163269,0.0158691,0.0509644,0.0125122,0.000457764,-0.00518799,0.00366211,0.0254822,-0.00259399
394,0.0152588,-0.00335693,0.0344849,0.00106812,0.0213623,-0.0184631,0.0138855,0.017395,-0.0187683
394,-0.00793457,0.0157166,0.0318909,-0.0268555,-0.00442505,-0.0114441,-0.00427246,0.0228882,-0.0209045
394,-0.00213623,-0.0125122,0.0192261,0.00839233,0.0105286,0.0108337,-0.00427246,0.00869751,-0.0292969
395,-0.00167847,-0.00167847,0.0267029,0.00671387,-0.0149536,0.0230408,0.0183105,-0.0102234,-0.0256348
395,0.00427246,0.020752,-0.00228882,0.0111389,-0.0183105,0.00839233,0.00961304,-0.0375366,-0.0578308
395,-0.0178528,-0.00686646,0.00411987,0.0167847,-0.0161743,0.0262451,0.0111389,-0.0128174,-0.0157166
395,0.0088501,0.00579834,-0.0250244,0.0210571,-0.0114441,0.01297,0.0149536,-0.037384,-0.0292969
395,0.00656128,0.0259399,-0.00350952,0.0149536,-0.0102234,0.0169373,0.00915527,-0.0288391,-0.0270081
395,-0.000152588,-0.00534058,0.00991821,0.0236511,0.0474548,0.00671387,-0.0102234,0.0212097,-0.0386047
395,-0.00198364,0.00793457,0.0062561,0.0241089,0.0350952,0.0231934,-0.00244141,0.0469971,-0.0190735
395,-0.0177002,-0.0125122,0.0126648,0.0323486,0.0447083,-0.00427246,0.0157166,0.0639343,-0.0350952
395,0.00473022,0.00579834,0.0579834,0.0285339,0.0190735,-0.0126648,0.0050354,0.052948,-0.0241089
395,0.00198364,-0.00183105,0.0274658,0.0167847,0.00320435,-0.0012207,0.0109863,0.00442505,-0.0283813
396,-0.0170898,-0.0128174,0.0300598,-0.0282288,-0.00747681,0.0141907,0.0190735,0.032196,0.000305176
396,-0.0062561,0.0186157,0.0238037,-0.000457764,0.00473022,-0.0175476,0.0221252,0.0114441,-0.0354004
396,-0.0138855,0.03479,0.0323486,0.00213623,0.00579834,0.000457764,0.00106812,0.022583,-0.00762939
396,-0.0204468,-0.0126648,0.0379944,0.00549316,0.0125122,0.0109863,0.00183105,0.027771,-0.0312805
396,-0.00198364,0.00640869,0.0247192,-0.00579834,-0.0163269,-0.000915527,0.0140381,0.055542,0.00274658
396,-0.00747681,0.00259399,0.027771,-0.000152588,0.0143433,-0.0180054,-0.00305176,0.00640869,-0.0335693
396,-0.00473022,0.0280762,0.0209045,-0.00778198,0.0123596,-0.000305176,-0.00183105,0.00335693,0.0012207
396,-0.0192261,0.00244141,-0.00244141,-0.00762939,0.0157166,-0.000610352,0.00183105,-0.0123596,-0.030365
396,-0.0172424,0.017395,0.0190735,-0.0119019,0.00198364,-0.00701904,-0.0137329,0.00610352,-0.0115967
396,0.00534058,0.0250244,0.00183105,-0.00320435,0.0267029,-0.0260925,0.00183105,0.0038147,-0.0386047
397,-0.0123596,0.0158691,0.0196838,-0.00473022,-0.018158,0.0161743,0.0106812,0.00991821,-0.0238037
397,-0.00320435,0.0120544,0.0233459,0.00701904,0.032196,0.0138855,0.00549316,-0.0105286,-0.0424194
397,-0.0144958,0.025177,0.0314331,0.00396729,0.0276184,0.0151062,0.00335693,0.0308228,-0.00854492
397,-0.0152588,0.00152588,0.0222778,0.0134277,0.0250244,-0.022583,0.0193787,0.0250244,-0.0285339
397,-0.020752,0.0123596,0.0328064,0.00259399,-0.00335693,0.00366211,0.0288391,0.0453186,0.0088501
397,0.00946045,0.00717163,0.0308228,0.0106812,-0.0201416,-0.0256348,0.00183105,-0.0161743,-0.0343323
397,-0.0234985,0.0102234,0.0228882,0.0108337,0.00595093,0.014801,-0.00289917,0.0280762,0.000305176
397,-0.00152588,-0.00350952,0.0137329,0.00610352,0.0515747,-0.00473022,0.0180054,-0.00778198,-0.0198364
397,0.0100708,0.000915527,0.0244141,0.00854492,0.00930786,0.0114441,-0.00244141,0.0335693,0.00976562
397,-0.0219727,-0.0154114,0.0109863,0.00366211,0.025177,0.0050354,-0.00106812,-0.00915527,-0.0088501
398,-0.0193787,0.00534058,-0.012207,-0.00854492,-0.00198364,0.0202942,-0.0149536,0.0411987,-0.0100708
398,0.00473022,0.00213623,-0.0396729,-0.0221252,-0.00610352,-0.0276184,0.00411987,-0.00671387,-0.0151062
398,0.00396729,0.0233459,-0.0132751,-0.01297,-0.0012207,0.00427246,-0.0131226,0.00640869,0.0183105
398,0.0131226,0.00137329,-0.0146484,-0.00152588,0.00701904,-0.00518799,0.032196,-0.0265503,-0.00976562
398,-0.0149536,0.00930786,-0.00320435,-0.0157166,0.00106812,0.00671387,0.0106812,0.0204468,-0.00228882
398,-0.00488281,0.0132751,0.0196838,0.0135803,0.00534058,-0.000762939,0.00320435,0.00930786,0.00152588
398,-0.00427246,0.0195312,-0.000915527,-0.00274658,0.0100708,0.0247192,-0.00350952,-0.00106812,-0.00900269
398,-0.00549316,0.0135803,0.0163269,-0.00289917,0.0152588,-0.00183105,0.0111389,0.000610352,-0.0297546
398,-0.00701904,0.0286865,0.0183105,-0.00930786,-0.00137329,0.00305176,0.000762939,0.00366211,0.0415039
398,0.00320435,0.00259399,0.0178528,0.025177,0.00198364,0.00305176,0.00762939,-0.0138855,-0.0244141
399,-0.00808716,0.0119019,0.00228882,-0.00823975,0.00335693,0.014801,0.012207,0.0297546,0.00106812
399,-0.0137329,-0.00671387,0.0144958,0.00305176,0.000610352,-0.000457764,0.0270081,-0.000152588,-0.00396729
399,-0.00854492,0.0219727,-0.00915527,0.00610352,0.017395,0.00839233,0.0233459,0.0286865,0.0263977
399,0.00488281,0.0115967,0.0062561,0.00762939,0.0422668,0.000457764,0.0254822,0.010376,-0.0178528
399,0.0341797,0.0111389,0.00946045,-0.00137329,0.00305176,0.0231934,0.0253296,0.0270081,0.0109863
399,-0.0143433,-0.00839233,0.0157166,0.0062561,0.00595093,0.00152588,-0.00457764,0.00808716,-0.00518799
399,0.00137329,0.0262451,0.0192261,-0.0062561,-0.00854492,0.0172424,0.0143433,0.00915527,0.0137329
399,0.00106812,0.00457764,0.00869751,0.00442505,0.0267029,-0.012207,0.00656128,-0.00946045,0.00366211
399,0.012207,0.0332642,0.0268555,-0.0062561,0.0238037,0.000915527,-0.000305176,0.0460815,0.017395
399,0.0038147,0.0138855,0.0111389,0.0117493,0.0164795,-0.0151062,-0.000762939,-0.0138855,-0.0169373
400,0.0126648,0.00976562,0.0117493,-0.0050354,0.00732422,-0.00183105,0,0.00823975,0.0227356
400,0.0228882,0.010376,0.0192261,-0.0268555,0.0149536,-0.0161743,0.0105286,-0.042572,0.00823975
400,0.0201416,0.0363159,0.0344849,-0.00167847,0.020752,-0.0100708,-0.00335693,0.00442505,0.0151062
400,0.0205994,0.0292969,0.0315857,0.0218201,0.0598145,0.0244141,-0.000762939,0.0283813,0.027771
400,0.0285339,0.0183105,0.0108337,0.0137329,0.0236511,0.0102234,0.0262451,0.0518799,0.0117493
400,0.0263977,0.00259399,0.0198364,0.00305176,0.0109863,0.00656128,0.00747681,0.0190735,-0.00823975
400,0.0111389,0.00823975,0.0370789,0.0288391,0.00732422,-0.014801,0.019989,0.0132751,0.00717163
400,0.0161743,0.00152588,-0.0062561,-0.0120544,-0.000915527,0.00564575,-0.00366211,0.0222778,0.00198364
400,-0.0117493,-0.00366211,0.0198364,0.00366211,0.00259399,-0.00747681,0.0189209,-0.00640869,0.0108337
400,0.0126648,0.00320435,0.0050354,-0.00320435,-0.0100708,0.0109863,0.00244141,0.0323486,0.0164795
401,0.0134277,-0.0119019,0.0282288,0.0389099,-0.00976562,-0.0192261,0.0102234,0.00137329,-0.00778198
401,0.0308228,0.00640869,0.0230408,0.0317383,-0.0193787,0.0112915,0.00930786,0.0544739,0.00198364
401,0.0401306,0.0105286,0.0221252,0.0430298,-0.0244141,0.0167847,0.00671387,-0.00427246,-0.00366211
401,0.0317383,0.0132751,0.0260925,0.0320435,-0.0265503,0.00259399,-0.00610352,0.0289917,0.0357056
401,0.0418091,-0.0109863,-0.020752,0.00549316,0.0465393,0.0230408,0.0109863,0.0296021,0.0265503
401,0.00732422,-0.0154114,0.012207,0.0198364,0.0250244,-0.012207,0.0202942,0.00427246,0.000305176
401,0.00976562,0.00579834,-0.0117493,0.032959,0.0308228,0.0163269,0.0167847,-0.018158,0.0114441
401,0.014801,0.00488281,0.00701904,0.0354004,0.0424194,-0.00259399,0.0212097,0.00350952,0.0135803
401,0.0222778,0.027771,0.00305176,0.00305176,0.0331116,0.0062561,0.0289917,0.014801,0.00778198
401,0.0210571,-0.00762939,0.0227356,0.045929,0.0350952,0.00778198,0.0106812,-0.0253296,0.0102234
402,0.00152588,0.00564575,-0.00137329,0.0180054,0.0210571,0.0108337,0.0100708,0.0282288,0.0428772
402,0.032959,-0.0114441,-0.032196,0.0331116,0.0489807,0.00656128,0.0138855,-0.0213623,-0.00106812
402,0.0178528,0.00869751,-0.0158691,0,0.0126648,-0.0062561,0.0137329,-0.00152588,0.0256348
402,0.0205994,0.0154114,-0.0242615,-0.000152588,0.0331116,-0.00259399,-0.0164795,0.0190735,0.0178528
402,-0.00701904,-0.00747681,-0.0195312,0.0126648,-0.00717163,0.0140381,0.00183105,-0.00366211,0.000305176
402,-0.000915527,0.0175476,-0.0126648,-0.0187683,-0.0263977,-0.00778198,0.00335693,0.0245667,0.0178528
402,-0.00915527,0.0178528,-0.00152588,0.0291443,0.0462341,-0.000762939,0.00701904,-0.015564,0.0140381
402,-0.00350952,0.0161743,-0.0151062,0.000152588,0.0167847,0.0195312,-0.0141907,0.0257874,0.0431824
402,0.015564,0.0163269,-0.00213623,0.0285339,0.00869751,0.00274658,0.0125122,-0.0108337,-0.00442505
402,0.00305176,0.019989,0.0123596,0.0201416,-0.0088501,0.0218201,-0.00106812,0.019989,0.0349426
403,-0.0050354,0.0088501,-0.0117493,0.0212097,-0.0236511,0.00976562,-0.0164795,0.0210571,-0.0128174
403,-0.0213623,-0.00778198,-0.0216675,0.0292969,-0.0257874,0.0221252,0.0119019,-0.00610352,0.0241089
403,-0.00259399,0.000305176,0.00274658,0.0213623,-0.0132751,-0.0062561,0.0105286,-0.00442505,0.0192261
403,-0.0167847,0.0123596,-0.0146484,0.0299072,0.00640869,-0.00335693,0.00656128,-0.014801,0.0038147
403,-0.000457764,0.0189209,-0.0132751,-0.0128174,0.0323486,0.0292969,0.00335693,0.0256348,0.0157166
403,0.01297,0.0331116,0.0140381,0.00442505,0.0382996,0.0114441,0.00854492,0.0204468,0.000457764
403,0.0152588,0.0196838,-0.00198364,-0.00305176,0.0546265,0.0202942,-0.0100708,0.0178528,0.00518799
403,-0.00350952,-0.00473022,-0.0230408,-0.000915527,0.0354004,0.0152588,0.0143433,0.0038147,0.000305176
403,-0.00183105,-0.000762939,-0.0120544,0.00167847,0.00564575,0.0161743,0.00335693,0.0120544,0.0370789
403,-0.0137329,0.00488281,-0.0160217,0.00961304,0.000762939,0.0178528,-0.000610352,0.0154114,0.00732422
404,-0.0117493,-0.00747681,-0.0215149,-0.00564575,-0.0462341,0.0335693,0.0100708,0.0050354,0.0144958
404,-0.000915527,0.00747681,-0.0427246,-0.012207,-0.0869751,0.00778198,0.0135803,-0.00930786,0.00427246
404,-0.0300598,0.0228882,-0.0202942,0.020752,-0.0985718,-0.00991821,0.0164795,-0.00183105,0.00732422
404,0.0178528,0.0196838,-0.0430298,0.0114441,-0.127869,0.00839233,-0.0140381,-0.0193787,0.00411987
404,-0.0105286,0.0297546,-0.00335693,0.0158691,-0.107117,0.0111389,0.018158,-0.0172424,0.0215149
404,0.0050354,0.0320435,-0.0164795,-0.00839233,-0.0289917,0.0123596,0.012207,0.0282288,-0.00350952
404,-0.0151062,0.0189209,-0.0144958,0.0128174,0.0120544,0.00457764,0.0112915,0.00106812,0.0151062
404,-0.000915527,0.0274658,-0.0254822,-0.0106812,0.161743,0.0109863,0.00137329,0.0205994,0.0305176
404,-0.00640869,0.010376,-0.0190735,0.00152588,0.185089,-0.0140381,0.0112915,0.0364685,-0.00717163
404,-0.0285339,0.0236511,-0.00823975,-0.0286865,0.155487,0.0131226,-0.0213623,0.0184631,0.000762939
405,-0.00534058,0.00747681,-0.0175476,-0.0236511,0.131836,0.00854492,-0.00167847,0.0146484,-0.0267029
405,-0.0151062,0.0088501,-0.0219727,-0.0239563,0.0289917,0.018158,0.0125122,0.037384,0.0100708
405,0.000915527,0.0196838,-0.0180054,-0.00946045,-0.0346375,0.0227356,0.00335693,0.0193787,0.00411987
405,0.00518799,0.0239563,-0.0106812,0.00915527,-0.166168,0.00732422,-0.00335693,0.00839233,0.0140381
405,-0.00457764,-0.000762939,-0.0280762,0.00396729,-0.12558,0.0241089,-0.0202942,0.0332642,-0.00793457
405,-0.0105286,0.01297,-0.00213623,-0.00305176,-0.0712585,-0.00976562,0.0100708,0.00976562,0.0112915
405,0.0117493,0,0.00152588,-0.0154114,-0.0692749,-0.000457764,0.00473022,-0.00106812,-0.0126648
405,-0.0202942,0.0189209,-0.0294495,-0.0170898,-0.137024,-0.00701904,0.0271606,-0.0259399,-0.0119019
405,-0.00732422,0.0384521,-0.0299072,-0.0286865,-0.0514221,0.0112915,0.0137329,0.0106812,0.0108337
405,0.00747681,0.0184631,-0.0242615,-0.0132751,-0.0875854,-0.00534058,0.0123596,-0.0317383,-0.0228882
406,0.00152588,0.0141907,0.0209045,0.000610352,-0.0842285,0.0341797,0.00366211,0.0213623,0.019989
406,0.0146484,0.0300598,0.00946045,-0.0109863,-0.0524902,0.0190735,0.015564,0.0338745,-0.00961304
406,-0.00366211,0.0367737,0.0375366,-0.00961304,0.0958252,0.0157166,-0.0210571,0.0386047,-0.00350952
406,0.0218201,0.0126648,0.0161743,-0.00152588,0.218811,-0.0204468,-0.0158691,0.0440979,0.00320435
406,-0.00701904,0.00778198,-0.00152588,0.00610352,0.118561,0.0108337,0.0169373,0.00823975,0.00457764
406,0.0209045,0.00854492,-0.00427246,-0.00869751,0.0215149,0.00854492,0.0288391,0.00457764,-0.0344849
406,0.000457764,0.0126648,0.0205994,0.00396729,0.032196,-0.0125122,0.0419617,-0.0473022,-0.000305176
406,0.00640869,-0.00534058,0.0183105,-0.0170898,0.071106,0.00335693,0.0231934,0.0050354,-0.0108337
406,-0.000457764,-0.00213623,0.0184631,0.000915527,0.167847,0.00854492,0.0152588,-0.0125122,-0.0305176
406,0.00488281,0.038147,0.027771,-0.0138855,0.218506,0.0134277,-0.00946045,0.0192261,0.00915527
407,0.00442505,-0.0193787,0.0192261,-0.00198364,0.222778,0.0157166,-0.0196838,0.00579834,-0.0367737
407,-0.00366211,0.0152588,0.0296021,0.000610352,0.0706482,0.00106812,-0.0154114,0.0741577,0.0132751
407,0.025177,0.0123596,0.0213623,0.0154114,-0.0811768,0.00854492,-0.0125122,0.0271606,-0.0193787
407,-0.00488281,-0.000610352,0.0506592,0.0132751,-0.0878906,-0.00564575,-0.0242615,0.0442505,-0.00289917
407,0.000305176,0.00762939,0.0169373,-0.00656128,0.0668335,0.00930786,-0.0050354,0.0398254,-0.0370789
407,-0.00152588,0.000305176,0.027771,-0.00457764,0.118103,0.00579834,0.00610352,-0.0157166,-0.0190735
407,-0.0038147,0.020752,0.0401306,-0.0050354,0.132446,0.0215149,-0.00747681,0.0523376,-0.0212097
407,-0.00167847,0.00656128,0.0338745,0.0212097,0.0466919,-0.0228882,0.0387573,-0.0158691,-0.0273132
407,0.0363159,0.0439453,0.055542,0.000915527,-0.127258,0.0161743,0.0238037,-0.00137329,0.0062561
407,0.0172424,0.00991821,0.0340271,0.0465393,-0.132904,-0.00198364,0.0309753,-0.00564575,-0.0314331
408,0.0088501,0.0187683,0.0430298,0.0193787,-0.245209,0.0331116,0.0141907,0.0161743,0.00106812
408,-0.00289917,-0.00595093,0.0447083,0.0140381,-0.361176,-0.0114441,0.0227356,-0.00717163,0.0125122
408,-0.00671387,0.0120544,0.0247192,0.0187683,-0.318146,-0.00457764,-0.00305176,0.000762939,0.00518799
408,0.00808716,0.00701904,0.0259399,0.0306702,-0.0723267,0.00640869,-0.0111389,0.0180054,-0.0349426
408,0.00488281,0.0175476,0.038147,0.0219727,0.271912,-0.0117493,-0.042572,0.0349426,-0.0160217
408,0.0125122,0.000305176,0.0421143,0.0102234,0.278778,0.0227356,-0.0242615,0.0497437,-0.00427246
408,0.0149536,0.0263977,0.0460815,0.0170898,0.187225,0.0187683,0.0175476,0.0164795,0.00305176
408,0.00946045,0.0149536,0.0587463,0.032959,0.253754,0.0247192,0.0164795,0.0111389,0.00869751
408,0.0161743,0.0111389,0.035553,0.0125122,0.108948,0.0196838,0.0286865,-0.032959,-0.0254822
408,0.00900269,0.0274658,0.0621033,0.0138855,-0.043335,0.017395,0.0280762,-0.000152588,0.00549316
409,0.00106812,0.00244141,0.0344849,0.0320435,-0.101318,0.00289917,0.0282288,-0.0178528,-0.0108337
409,0.00701904,0.0332642,0.0338745,0.00473022,-0.132141,0.0233459,0.0393677,-0.0245667,0.0205994
409,0.0204468,0.0244141,0.037384,0.00823975,-0.133514,0.00854492,0.0108337,-0.0112915,-0.0112915
409,0.00244141,0.0178528,0.0552368,0.00213623,-0.102081,0.0184631,0.0198364,-0.0231934,0.0062561
409,0.0241089,0.00839233,0.06073,0.019989,0.111084,0.0288391,-0.00213623,0.000457764,0.0151062
409,-0.00137329,0.0352478,0.0744629,0.0241089,0.338745,-0.0038147,0.0183105,0.00350952,0.0012207
409,0.0163269,0.0408936,0.0611877,0.00946045,0.346375,0.00732422,0.000152588,0.0105286,0.00762939
409,0.019989,0.0126648,0.057373,0.0259399,0.27359,0.00854492,0.0276184,-0.012207,-0.0138855
409,0.000457764,0.00869751,0.0456238,0.00930786,0.135956,0.0201416,0.0012207,0.00274658,-0.00946045
409,-0.00137329,0.0343323,0.0427246,0.0111389,0.104523,-0.012207,0.0167847,-0.0164795,-0.00198364
410,-0.0125122,0.0115967,0.0480652,0.00137329,0.150146,-0.0137329,0.000610352,0.0201416,0.0267029
410,0.00396729,-0.00350952,0.0262451,0.00350952,0.0854492,-0.00320435,-0.00335693,0.0283813,0.00732422
410,0.0050354,0.00442505,0.052948,0.0135803,-0.0479126,0.00946045,-0.00656128,-0.0109863,0.0288391
410,0.0489807,0.00564575,0.0202942,0.0138855,0.0314331,0.0137329,0.00152588,-0.00366211,0.0326538
410,0.0132751,0.00946045,0.0636292,0.0263977,0.0332642,-0.000305176,0.0350952,-0.00427246,0.030365
410,0.0210571,0.00320435,0.0201416,0.0193787,0.0335693,0.00930786,0.0338745,0.0221252,0.0424194
410,0.0135803,0.00167847,0.00747681,0.0117493,-0.00350952,-0.0175476,0.0248718,-0.0135803,0.0296021
410,0.0201416,-0.00900269,0.0163269,0.00854492,-0.0460815,-0.00274658,-0.00564575,0.0135803,0.0404358
410,0.00854492,-0.00411987,0.019989,0.0135803,-0.0849915,-0.00213623,0.017395,-0.0062561,0.000762939
410,0.012207,0.00488281,0.0241089,-0.0192261,-0.206451,0.000457764,-0.00396729,0.030365,0.0338745
411,0.0274658,-0.00854492,0.0311279,0.0228882,-0.280457,0.0012207,0.0172424,0.0163269,0.0242615
411,0.0236511,0.00228882,0.0196838,0.0140381,-0.339508,-0.00167847,0.0231934,0.0102234,0.0715637
411,0.0491333,0.0160217,0.017395,0.0112915,-0.342712,0.00762939,0.0346375,0.0233459,0.0456238
411,0.0230408,0.0192261,0.0282288,0.0186157,-0.261383,0.00137329,0.0209045,0.0204468,0.0213623
411,0.0131226,0.0115967,0.0341797,0.0242615,-0.0357056,0.00442505,-0.0161743,0.0349426,0.037384
411,0.0123596,-0.00747681,0.00869751,-0.000152588,-0.0106812,-0.00305176,0.0180054,0.0192261,0.00579834
411,0.0253296,-0.00793457,-0.012207,0.0119019,-0.0611877,-0.00183105,0.0201416,0.0271606,0.059967
411,0.0289917,0.00259399,0.000762939,-0.0108337,-0.0888062,0.00534058,0.0111389,0.000610352,0.0180054
411,0.020752,0.027771,0.017395,0.01297,-0.13382,0.0209045,0.0149536,0.0201416,0.0462341
411,0.0413513,0.00564575,0.0227356,0.0318909,-0.137787,0.0212097,0.0436401,0.0332642,0.0308228
412,0.00396729,0.00961304,0.0286865,0.0267029,-0.114441,0.0268555,0.00656128,0.0209045,0.027771
412,0.0283813,-0.00167847,0.00686646,0.0418091,-0.202179,0.0282288,0.014801,0.0212097,0.0132751
412,0.0120544,-0.00762939,0.00106812,0.00900269,-0.188141,0.0357056,0.0375366,0.00396729,0.0592041
412,0.0114441,0.019989,-0.0100708,0.00152588,-0.0489807,0.0382996,0.0135803,0.0292969,0.0392151
412,0.00900269,0.0112915,0.00167847,0.0201416,0.15686,0.00595093,0.0126648,0.0201416,-0.00183105
412,0.0102234,0.00976562,-0.00198364,0.0187683,0.255585,0.0259399,-0.0323486,0.0540161,0.0393677
412,0.0254822,0.0012207,0.0105286,0.0413513,0.345001,0.0157166,0.0100708,0.0100708,0.00244141
412,0.0335693,0.0418091,0.00442505,0.0274658,0.401001,-0.00823975,-0.0149536,0.020752,0.0427246
412,0.0254822,0.0161743,0.00289917,0.0354004,0.229187,0.00137329,0.0186157,0.0315857,0.0138855
412,0.0227356,0.0132751,-0.000457764,0.0323486,0.0505066,-0.0088501,0.0112915,-0.0050354,0.063324
413,0.037384,0.0111389,-0.0219727,0.0204468,-0.0375366,-0.00274658,-0.0105286,-0.00534058,0.0393677
413,0.000152588,0.0038147,0.00244141,0.0453186,-0.0852966,-0.0177002,0.00320435,-0.00473022,0.0527954
413,0.0132751,0.0106812,-0.00930786,0.0286865,-0.0953674,-0.00534058,-0.00793457,0.0195312,0.0151062
413,0.0138855,-0.00152588,-0.0114441,0.0190735,-0.191803,-0.0108337,0.00167847,0.00457764,-0.00732422
413,0.00610352,0.0379944,-0.00396729,0.000305176,-0.171967,0.0140381,0.00396729,0.0369263,0.030365
