Frame,EMG_A01,EMG_A02,EMG_A03,EMG_A04,EMG_A05,EMG_A06,EMG_A07,EMG_A08,EMG_A01_Accz,EMG_A02_Accz,EMG_A03_Accz,EMG_A04_Accz,EMG_A05_Accz,EMG_A06_Accz,EMG_A07_Accz,EMG_A08_Accz,FswA,FswB,EMG_B01,EMG_B02,EMG_B03,EMG_B04,EMG_B05,EMG_B06,EMG_B07,EMG_B08,EMG_B09,EMG_B10,EMG_B11,EMG_B12,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1
475,-0.00808716,-0.038147,-0.0204468,0.000305176,0.00656128,0.00747681,0.00152588,-0.0410461,-0.0248718,0.0857544,-0.0968933,-0.124512,-0.0469971,0.0154114,-0.0836182,-0.0296021,2.65244,2.67944,0.00595093,-0.0137329,0.00869751,0.0135803,-0.118561,0.0276184,0.199127,0.0163269,0.00610352,-0.0787354,0.0111389,-0.0012207,-76.1609,-58.1162,-1004.54,-84740.6,-104122,14573.2,103.986,-974.031,0.0491875,0.0104523,-0.0159836,0.00846863,-0.00221252,-0.00785828,0.0671005,-0.0413132,0.0025177,-0.140686,-0.177345,-0.145302,0.238419,-0.183563,0.153084,0.00988007,0.291405,0.0579071,0.130348,0.153885,-0.00217438,0.194168,0.2145,-0.0683594,-0.0748062,0.0647736,-0.159645,-0.139084,0.269661,0.012207,0.022049,-0.0558472,-0.0755692,0.000915527
475,-0.00488281,-0.00167847,-0.0285339,0.00839233,0.0511169,0.00823975,0.00244141,-0.0411987,-0.03479,0.110168,-0.0772095,-0.130005,-0.0500488,0.0375366,-0.0630188,-0.0390625,2.65869,2.63916,0.0160217,0.0125122,-0.0134277,-0.0126648,-0.0904846,0.0440979,0.0424194,0.0161743,-0.0119019,-0.0596619,0.0238037,-0.0244141,-76.0689,-57.6682,-1002.39,-84062.9,-103873,14477.7,104.012,-974.527,0.0500281,0.00312805,-0.00534058,0.063591,0.0233078,0.0245285,0.0363922,-0.0811005,0.0193787,-0.122337,-0.18486,-0.151138,0.251503,-0.177803,0.19043,-0.00038147,0.234413,0.0302124,0.132828,0.135422,-0.0456619,0.20256,0.237541,-0.0170517,-0.143814,0.0217438,-0.151749,-0.153008,0.26001,0.00858307,0.0062561,0.000343323,-0.0426483,-0.0106812
475,-0.0143433,0.00457764,-0.0286865,0.00167847,0.0473022,0.0115967,0.0120544,-0.00610352,-0.0444031,0.0956726,-0.0918579,-0.105743,-0.0378418,0.00961304,-0.0627136,-0.0479126,2.64801,2.65671,0.0131226,-0.0192261,-0.0102234,0.0299072,-0.0679016,0.0241089,-0.150604,0.0236511,0.0421143,-0.0665283,-0.0105286,0.00854492,-75.3464,-56.7707,-997.39,-83701.7,-103660,14269.5,103.707,-974.468,0.0502809,-0.00717163,-0.0481415,0.0503922,0.00442505,0.0691605,0.0609589,-0.0259781,-0.00549316,-0.193329,-0.20443,-0.150261,0.254364,-0.188789,0.233879,0.00953674,0.242958,-0.0409698,0.121193,0.111198,-0.0273514,0.231056,0.212708,-0.0510406,-0.0673676,0.0565338,-0.16716,-0.176353,0.227051,0.0241852,0.0361633,-0.0304413,-0.0391006,-0.00152588
475,-0.00152588,0.0230408,-0.0445557,-0.010376,0.0308228,0.0144958,0.0247192,0.000305176,-0.0700378,0.0991821,-0.0657654,-0.121613,-0.0419617,0.0276184,-0.0646973,-0.0408936,2.68768,2.64114,-0.00244141,-0.000457764,-0.00396729,0.0144958,-0.0854492,0.0392151,-0.185394,0.0309753,-0.000610352,-0.0767517,0.0521851,-0.0213623,-74.8974,-55.4359,-996.321,-83250,-103304,14155.2,103.952,-974.832,0.0506341,-0.0449753,-0.0370407,0.00938416,0.00934601,0.0810623,0.0429535,-0.0497437,-0.00133514,-0.13073,-0.220299,-0.170021,0.24025,-0.202255,0.23056,0.0115585,0.251389,0.032196,0.115395,0.100212,-0.0297165,0.191193,0.230904,0.0142288,-0.108376,0.0258255,-0.131874,-0.122299,0.193138,0.0302887,0.0187683,-0.000114441,0.0470352,0.0125122
475,-0.00335693,0.0248718,-0.0378418,0.00457764,0.0296021,-0.00701904,0.0305176,-0.00289917,-0.0697327,0.0898743,-0.0749207,-0.111542,-0.0335693,0.0376892,-0.0579834,-0.00854492,2.65259,2.67303,0.0227356,-0.00762939,-0.0283813,0.0419617,-0.0863647,0.0262451,-0.0759888,0.022583,0.0140381,-0.0480652,0.0332642,-0.0157166,-74.8024,-55.2499,-991.673,-82617.4,-103304,14060.2,103.467,-975.078,0.0516326,0.00499725,-0.033493,0.00144958,0.0155258,0.0406265,0.0517273,-0.00720978,-0.00297546,-0.13813,-0.217667,-0.164375,0.235939,-0.192986,0.229378,0.00171661,0.26722,0.023613,0.104637,0.130424,-0.0611877,0.186234,0.248375,-0.0485992,-0.101318,0.0901413,-0.143967,-0.127335,0.237007,0.0482941,0.0050354,0.0127029,-0.00595093,0.00488281
475,-0.000610352,0.0271606,-0.0291443,-0.00106812,0.00518799,0.019989,0.0271606,0.00259399,-0.0492859,0.0881958,-0.0776672,-0.118713,-0.0556946,0.038147,-0.0344849,-0.0273132,2.70386,2.64862,0.00869751,-0.0152588,0.00976562,0.00427246,-0.102234,0.025177,0.131989,0.00473022,-0.0299072,-0.0299072,0.0364685,0.00137329,-74.5303,-54.6229,-988.814,-81985,-102770,13945.4,103.705,-975.477,0.052056,-0.00663757,-0.0249481,0.0219727,0.00995636,0.0263977,0.0616074,-0.0572968,-0.0127411,-0.116997,-0.191116,-0.162163,0.219078,-0.185547,0.192299,0.0063324,0.245857,0.0280762,0.133896,0.0837326,-0.0230408,0.183258,0.215111,-0.0722885,-0.0853348,0.0374603,-0.160904,-0.0737762,0.233574,0.0161743,0.00278473,0.00923157,-0.0113297,0.0234985
475,0.0172424,0.00259399,-0.0189209,-0.0126648,-0.0088501,0.0106812,0.00656128,-0.00976562,-0.0480652,0.100861,-0.0834656,-0.122681,-0.0273132,0.0512695,-0.0582886,-0.0421143,2.67014,2.66068,0.00640869,-0.000152588,0.0128174,-0.00915527,-0.0846863,0.0418091,-0.0454712,-0.00869751,0.00137329,-0.0366211,0.00869751,-0.0137329,-73.0897,-53.7234,-982.739,-81985.3,-102699,13719,103.135,-974.964,0.0518173,-0.0193787,0.00843048,0.0166321,0.0286865,0.0471497,0.0423431,-0.0502777,0.0272751,-0.156059,-0.218964,-0.120087,0.266037,-0.173416,0.196648,0.00255585,0.226746,0.0684357,0.109024,0.100899,-0.0252533,0.168724,0.219879,-0.0627518,-0.100937,0.0497437,-0.12207,-0.128517,0.212135,0.0761795,0.0107574,0.00152588,-0.0056076,0.00946045
476,-0.00564575,0.00869751,-0.0126648,-0.0146484,-0.0372314,-0.020752,0.00976562,0.0224304,-0.0448608,0.0985718,-0.0917053,-0.121002,-0.0396729,0.0178528,-0.0553894,-0.0361633,2.63672,2.68509,0.00656128,0.0419617,0.0180054,0.0372314,-0.098114,0.0411987,-0.0627136,0.0117493,0.0257874,-0.037384,0.0299072,-0.00686646,-72.6408,-53.5443,-982.024,-81307.6,-102093,13679.5,103.676,-975.593,0.0522958,0.0333023,-0.0210953,0.0173187,0.0381088,0.0272369,0.0571823,-0.036087,0.0153732,-0.164871,-0.17128,-0.139809,0.223351,-0.155334,0.206261,0.0204468,0.245781,0.0219727,0.10994,0.173149,-0.0433731,0.180283,0.204086,-0.110664,-0.0701141,0.0436783,-0.165291,-0.129585,0.26207,0.0359344,0.0101471,0.0117493,-0.011673,-0.00335693
476,0.0318909,0.018158,-0.032196,0.0038147,0.0062561,0.00396729,-0.00473022,0.00274658,-0.0598145,0.101166,-0.0563049,-0.129242,-0.0482178,0.0245667,-0.0845337,-0.0476074,2.65305,2.64923,0.0357056,0.0384521,-0.000305176,0.000762939,-0.125427,0.0643921,-0.0556946,-0.0177002,0.0379944,-0.0228882,0.032196,-0.0132751,-72.3693,-52.5624,-979.524,-80494.5,-101951,13395.5,103.556,-976.212,0.0535241,-0.0144577,-0.0243378,0.0793076,0.0414658,0.0513458,0.0678253,-0.053215,0.0196075,-0.145798,-0.185661,-0.176048,0.261993,-0.1717,0.215988,0.0179291,0.202599,0.0236511,0.0716782,0.163689,-0.0416183,0.218353,0.237579,-0.0628662,-0.126266,0.0287628,-0.139046,-0.123749,0.23201,0.0514221,0.0615692,0.00209808,-0.0327301,0.00976562
476,0.0195312,0.0152588,0.00610352,-0.00244141,-0.0222778,0.030365,0.00717163,0.0112915,-0.0437927,0.0558472,-0.105438,-0.114746,-0.0448608,0.0106812,-0.0706482,-0.0389099,2.68784,2.66785,-0.00823975,0.0366211,0.0125122,0.000152588,-0.121155,0.0570679,-0.00167847,0.0427246,0.0364685,-0.0621033,-0.00305176,0.0196838,-72.5441,-51.9336,-975.591,-80268.7,-101559,13337.9,103.538,-976.112,0.0533696,0.0044632,-0.0235367,0.0163269,0.00843048,0.0697327,0.0329208,-0.0146866,0.00442505,-0.183144,-0.19352,-0.177269,0.234413,-0.175972,0.229225,0.0163651,0.232201,-0.00732422,0.0899506,0.134773,-0.0336838,0.222893,0.23735,-0.0540161,-0.0767517,0.0336456,-0.161057,-0.163269,0.271988,0.0327682,0.0183868,0.00289917,0.0100327,0.00274658
476,0.0132751,0.017395,-0.0108337,-0.0236511,0.0183105,0.0378418,0.0172424,0.00457764,-0.0489807,0.0540161,-0.0894165,-0.093689,-0.0430298,0.00915527,-0.062561,-0.0361633,2.65442,2.64313,0.0271606,0.0369263,-0.0154114,0.0111389,-0.083313,0.0570679,0.167236,0.00457764,0.0337219,-0.0192261,0.0088501,0.00274658,-72.0049,-51.1313,-974.163,-79636.1,-101310,13336.8,103.641,-976.641,0.0541795,-0.0455093,-0.0892639,0.00213623,0.0136948,0.0617599,0.025444,-0.0146484,0.0140762,-0.158157,-0.200005,-0.225983,0.243111,-0.156631,0.218124,0.0265503,0.232315,0.00705719,0.111237,0.108833,-0.0591278,0.174484,0.233765,-0.0109482,-0.107002,0.0448227,-0.141144,-0.115433,0.202789,0.0663376,-0.00232697,0.0119019,0.0312424,-0.00427246
476,-0.00976562,-0.00396729,-0.0140381,0.0314331,0.015564,0.0144958,-0.000457764,0.0164795,-0.0314331,0.083313,-0.083313,-0.103302,-0.0276184,0.0318909,-0.0723267,-0.0369263,2.66495,2.65961,-0.0180054,-0.025177,0.0050354,0.0201416,-0.13092,0.0338745,0.244141,0.0123596,0.00747681,-0.0299072,0.00488281,0.0276184,-71.2827,-50.4121,-969.517,-79274.7,-101025,13241.6,103.436,-976.621,0.0543839,-0.0228119,-0.0271225,0.0194931,-0.028038,0.0406265,0.00518799,-0.0299835,0.0130463,-0.118217,-0.179443,-0.186768,0.2248,-0.200729,0.189857,0.00106812,0.24334,-0.000686646,0.122986,0.12146,-0.0134277,0.189247,0.223923,-0.0444412,-0.0751495,0.100327,-0.172615,-0.103226,0.249557,0.0854492,-0.0290298,-0.0167847,0.0165176,-0.00457764
476,-0.00579834,0.0190735,-0.0012207,-0.000610352,0.0038147,0.0457764,0.0328064,0.0128174,-0.0466919,0.0727844,-0.0660706,-0.113525,-0.0457764,0.0346375,-0.0440979,-0.018158,2.65717,2.66235,-0.00930786,-0.0367737,0.0158691,0.00915527,-0.119171,0.0567627,0.152588,0.00198364,-0.0111389,-0.0221252,0.0180054,0.0167847,-70.1175,-50.0558,-969.161,-78913.5,-100812,13014.5,103.618,-976.964,0.0547753,-0.0146484,-0.0298309,0.0284576,-0.00244141,0.0390244,0.0178909,-0.0444412,-0.0129318,-0.104218,-0.199814,-0.208092,0.241203,-0.158043,0.200729,-0.00991821,0.206337,0.0409317,0.156784,0.105858,-0.0128937,0.19455,0.240555,-0.0780106,-0.091095,0.0249481,-0.153084,-0.0746155,0.23941,0.0337601,-0.0109863,0.0100327,-0.0415802,0.000915527
476,0.015564,0.0146484,0.0175476,0.0216675,0.00610352,0.0120544,0.00656128,0.00778198,-0.0265503,0.0788879,-0.0868225,-0.109711,-0.0222778,0.0405884,-0.0595093,-0.0244141,2.66693,2.68066,0.0357056,-0.0311279,0.00823975,0.0204468,-0.137329,-0.000457764,0.0466919,0.0117493,0.0189209,-0.00823975,0.0112915,0.0212097,-70.1114,-49.069,-963.8,-78552.3,-100385,12787.1,103.483,-976.886,0.0547953,-0.0533676,0.0347519,0.0264359,0.00713348,0.0345993,0.00720978,-0.0450516,-0.000572205,-0.153542,-0.222549,-0.155258,0.245934,-0.171165,0.195541,0.00728607,0.189209,0.0723267,0.0924683,0.10643,0.0383377,0.175552,0.236931,-0.0375366,-0.12207,0.0577927,-0.142899,-0.165482,0.246506,0.0986481,-0.00564575,-0.0197983,-0.0253296,0.00152588
476,-0.00228882,0.019989,0.0410461,0.00732422,-0.00640869,0.0125122,0.0358582,-0.0198364,-0.0552368,0.0663757,-0.0727844,-0.0881958,-0.0476074,0.0305176,-0.0553894,-0.0236511,2.67776,2.67105,-0.0270081,0.00473022,0.0469971,-0.00900269,-0.154877,-0.0140381,0.0396729,0.0273132,-0.0123596,-0.0363159,0.0526428,0.0354004,-69.0379,-48.5382,-965.232,-78145.8,-100349,12654.6,103.674,-977.428,0.0555265,0.0265884,-0.0349426,-0.000495911,0.0561142,0.0403595,0.0333405,-0.0444031,-0.0112152,-0.166664,-0.1791,-0.216751,0.213699,-0.110397,0.216522,0.000457764,0.204697,0.0507355,0.126343,0.125122,-0.0148392,0.208626,0.240288,-0.043602,-0.113716,0.0371552,-0.154228,-0.130043,0.269241,0.0463867,-0.020752,0.0391388,-0.0456619,-0.00976562
476,0.00732422,0.00411987,0.00701904,0.015564,0.0212097,-0.00152588,-0.00488281,-0.0202942,-0.0398254,0.0741577,-0.0848389,-0.119629,-0.0256348,0.0244141,-0.0535583,-0.0398254,2.65411,2.65915,0.00823975,0.0216675,-0.0114441,0.0178528,-0.120239,-0.00305176,-0.000762939,0.010376,0.014801,-0.0219727,0.00915527,0.00778198,-68.6733,-47.9067,-959.87,-77377.8,-99922.2,12464.4,103.538,-977.776,0.0562962,-0.0356293,-0.0326157,0.0576782,0.0172424,0.0153732,0.0343704,-0.0502777,-0.00228882,-0.13916,-0.202713,-0.20874,0.263672,-0.171051,0.191841,0.0417328,0.216255,0.0117111,0.0904846,0.107117,0.0122452,0.218849,0.222054,-0.0178146,-0.0847244,0.0253296,-0.147438,-0.132179,0.200996,0.0814819,0.0317001,-0.0126648,-0.0175476,0.000610352
476,-0.00915527,0.00946045,0.0263977,-0.00915527,0.00411987,0.0202942,0.019989,-0.000762939,-0.0590515,0.0401306,-0.108032,-0.0930786,-0.0405884,0.00442505,-0.0567627,-0.0402832,2.66632,2.66617,-0.0117493,0.00946045,0.0227356,-0.00396729,-0.13916,-0.030365,0.00289917,0.0196838,0.0119019,-0.0544739,0.0343323,0.0386047,-68.6714,-46.9261,-958.084,-77152,-99779.9,12350.8,103.493,-977.861,0.0564994,0.00602722,-0.0907135,0.00259399,0.0365448,0.0901031,0.0708008,-0.0441742,0.0180054,-0.165939,-0.163536,-0.157928,0.198517,-0.185471,0.216637,0.0025177,0.144844,-0.0056839,0.0898743,0.133781,-0.0189209,0.167084,0.227814,0.021286,-0.0868607,0.0302887,-0.14389,-0.146942,0.231247,0.0815964,-0.0235748,0.00514984,0.0428391,-0.00579834
477,0.00839233,0.00350952,-0.000152588,-0.0106812,-0.00930786,0.00930786,-0.00274658,0.0120544,-0.0402832,0.0382996,-0.125122,-0.105591,-0.0456238,0.0331116,-0.0636292,-0.0561523,2.64221,2.62711,-0.00564575,-0.000152588,-0.00534058,0.00167847,-0.151062,-0.0645447,0.0440979,0.00656128,0.0038147,0.00137329,0.00427246,0.00518799,-68.1301,-46.4761,-954.868,-76790.7,-99495.1,12255.6,103.44,-977.968,0.056749,-0.0136566,-0.115089,0.025177,0.0425339,0.0503922,0.0406647,-0.00202179,0.0177383,-0.152473,-0.145454,-0.190887,0.221443,-0.167809,0.172424,0.00144958,0.198212,0.0371933,0.109863,0.126686,-0.0393295,0.213699,0.250778,-0.0271606,-0.100288,0.0931549,-0.151367,-0.160294,0.239182,0.0612259,-0.00385284,0.00682831,0.0219345,-0.0115967
477,-0.00457764,-0.00778198,0.0177002,0.0334167,-0.000152588,0.00549316,0.00289917,0.00854492,-0.0569153,0.0262451,-0.115967,-0.0912476,-0.0230408,0.0242615,-0.0735474,-0.0656128,2.65305,2.67441,0.0050354,-0.00976562,0.00686646,0.00228882,-0.172424,-0.0866699,0.0140381,0.00823975,-0.00610352,-0.0254822,0.00518799,0.0242615,-67.2341,-45.8539,-954.87,-75977.5,-99352.8,12084.7,103.59,-978.82,0.0580739,-0.00144958,-0.057869,0.0107574,-0.0195694,0.0460434,0.0573349,-0.0151825,-0.0159454,-0.129471,-0.170364,-0.145721,0.21656,-0.188255,0.187531,-0.00801086,0.154762,0.0257111,0.137329,0.104103,-0.0191116,0.150566,0.222282,-0.0204086,-0.0896072,0.0921249,-0.154152,-0.103989,0.241318,0.0639343,-0.0296402,0.0412369,0.0416946,-0.0100708
477,0.0183105,0.0163269,-0.0169373,0.00518799,0.0195312,0.0276184,0.00991821,0.0112915,-0.0230408,0.0561523,-0.10376,-0.115356,-0.0350952,0.0488281,-0.0376892,-0.0302124,2.64206,2.65045,0.014801,0.0239563,-0.00839233,-0.0210571,-0.159149,-0.0559998,0.0334167,-0.0100708,-0.0352478,-0.00564575,0.0166321,0.0204468,-66.9617,-45.1374,-951.654,-75932.5,-98925.7,11970.8,103.687,-978.599,0.0575709,-0.0183105,-0.0733948,0.0123978,0.0382614,0.0524902,-0.00370026,-0.0423813,0.0214386,-0.127296,-0.165482,-0.163078,0.228844,-0.13546,0.174789,-0.0268936,0.166702,0.0392532,0.136795,0.107803,-0.00541687,0.183601,0.224075,-0.0687027,-0.118179,0.0767136,-0.160103,-0.0835037,0.22274,0.0853729,0.00507355,0.0207138,0.0151825,0.000610352
477,-0.00289917,0.0140381,0.00778198,0.0218201,0.0393677,-0.00106812,-0.00717163,0.0430298,-0.0404358,0.0463867,-0.107269,-0.0952148,-0.0314331,0.0294495,-0.0706482,-0.0219727,2.64954,2.66434,0.000762939,-0.00823975,0.0151062,0.0248718,-0.172119,-0.105133,-0.0299072,0.0189209,-0.0323486,-0.0131226,-0.00640869,0.0416565,-66.4171,-44.3269,-945.577,-75435.7,-98712.2,11781.3,103.245,-978.611,0.0581076,-0.0422287,-0.0507736,0.0200272,0.0365067,0.0362778,0.0267792,-0.0496674,-0.0131989,-0.160217,-0.184708,-0.150757,0.212135,-0.155029,0.18364,0.019722,0.131836,0.028038,0.080986,0.108604,0.0480652,0.141258,0.23098,-0.0627518,-0.074234,0.0301361,-0.165749,-0.102959,0.210915,0.14164,-0.0214005,0.0194168,0.0351334,-0.012207
477,0.00411987,0.0106812,0.0108337,0.0204468,0.0364685,0.0050354,0.0160217,0.0268555,-0.0344849,0.0411987,-0.0897217,-0.104065,-0.0354004,0.0460815,-0.0491333,-0.0112915,2.66235,2.66602,0.0088501,0.039978,0.0112915,-0.012207,-0.173645,-0.0897217,-0.0628662,0.0190735,-0.0146484,-0.0164795,0.0378418,0.0431824,-65.7,-43.6153,-945.222,-74848.3,-98676.6,11724,103.243,-979.203,0.0591499,-0.0304794,-0.0722504,0.00762939,0.0719452,0.0429916,0.0523376,-0.0355911,-0.0169754,-0.158348,-0.168343,-0.181847,0.204163,-0.140991,0.18219,0.0404739,0.156174,0.0283813,0.103607,0.155792,-0.0135422,0.176086,0.274963,-0.0466156,-0.100365,0.0575638,-0.177536,-0.0973129,0.231705,0.0632477,0.00282288,0.085144,0.0133896,0.00640869
477,0.0257874,0.00610352,0.0149536,0.0202942,0.0517273,0.0180054,0.0286865,0.0320435,-0.0370789,0.0541687,-0.114594,-0.0827026,-0.0300598,0.0233459,-0.055542,-0.0186157,2.65625,2.67471,0.018158,-0.00289917,0.00732422,0.0210571,-0.153503,-0.124512,-0.132294,0.0312805,0.0440979,-0.0296021,-0.00579834,0.0428772,-65.427,-43.6978,-941.646,-74442,-98285.3,11421.1,103.263,-979.334,0.0593578,-0.0280762,-0.0947571,0.0221252,0.0277328,0.0354385,0.106239,-0.0305939,0.013237,-0.146599,-0.197678,-0.18837,0.209084,-0.186234,0.190811,0.0578308,0.156708,0.0373459,0.0769806,0.109215,-0.0192261,0.194588,0.199966,-0.0288773,-0.0709915,0.0483322,-0.169487,-0.111046,0.258942,0.0642395,-0.0225067,0.0106049,0.0232315,-0.00640869
477,0.0151062,0.0112915,0.00274658,-0.00640869,0.0335693,0.00518799,0.0256348,-0.00534058,-0.0610352,0.0440979,-0.0996399,-0.0914001,-0.0471497,0.0224304,-0.0213623,-0.0204468,2.68402,2.66434,0.022583,0.014801,0.0234985,0.00717163,-0.200195,-0.11795,-0.101013,0.0202942,0.0106812,-0.0123596,0.0531006,0.0308228,-65.3381,-42.0101,-942.007,-74035.3,-98000.3,11457.9,103.605,-979.795,0.059772,-0.0275803,-0.0860214,-0.0289154,0.0100708,0.0727844,0.0537109,-0.0753021,0.0683212,-0.182495,-0.156479,-0.158691,0.193405,-0.173073,0.222054,-0.00213623,0.127373,0.0558472,0.0806046,0.104485,-0.00473022,0.171661,0.227699,0.0122833,-0.130768,0.0397491,-0.1334,-0.113487,0.232811,0.0419998,-0.022316,0.0447464,0.0555801,0.00701904
477,0.0213623,-0.0228882,0.00961304,0.00244141,-0.00198364,-0.0151062,-0.0212097,-0.0117493,-0.04776,0.0276184,-0.118713,-0.118256,-0.0440979,0.0482178,-0.0656128,-0.0370789,2.64893,2.66983,0.0245667,-0.0276184,0.0160217,0.00869751,-0.161133,-0.122833,0.00747681,-0.00396729,0.0395203,-0.000915527,0.00259399,0.0279236,-65.2445,-41.2041,-938.433,-73628.9,-97715.7,11249.5,103.512,-979.929,0.0601154,0.0108719,-0.0996017,0.00267029,0.0161743,0.0223541,0.0374985,-0.0110626,0.0383377,-0.184975,-0.143242,-0.197906,0.226364,-0.152016,0.187721,0.0142288,0.166397,0.00362396,0.103226,0.13195,-0.0337219,0.167656,0.200729,-0.0408554,-0.0583649,0.0831985,-0.145836,-0.0844193,0.231934,0.0588608,-0.0304794,0.01091,0.0401306,0.00946045
477,0.0105286,0.0135803,0.0276184,-0.00854492,-0.00213623,-0.000152588,0.00976562,-0.00961304,-0.0611877,0.0218201,-0.118408,-0.107727,-0.0585938,0.00732422,-0.0814819,-0.0166321,2.67242,2.66327,-0.00106812,-0.00747681,0.0215149,-0.00579834,-0.203094,-0.146179,0.0775146,0.0454712,-0.0108337,-0.0314331,0.0297546,0.0567627,-63.8972,-40.3103,-935.576,-73493.5,-97609.1,11060.6,103.308,-979.834,0.0601857,-0.0255203,-0.0694656,-0.00339508,-0.0261688,0.0715637,0.00850677,-0.050621,0.0320816,-0.151749,-0.167007,-0.1688,0.234718,-0.208588,0.195389,0.0235367,0.127449,0.0286484,0.154572,0.123901,0.00541687,0.149193,0.21801,-0.0107193,-0.087738,0.0519562,-0.152435,-0.0453568,0.231972,0.0733185,-0.0419235,-0.0157166,0.032692,0.0241089
477,0.0289917,0.0163269,0.0175476,0.00244141,0.00488281,0.00350952,-0.00823975,0.00320435,-0.0588989,0.0286865,-0.123901,-0.104523,-0.0378418,0.00411987,-0.072937,-0.032959,2.65427,2.6532,0.0149536,0.010376,-0.0260925,0.00579834,-0.165863,-0.119934,-0.0718689,-0.0164795,-0.00411987,0.0112915,-0.00549316,0.0473022,-63.3592,-39.8653,-935.219,-73041.8,-97217.5,10946.3,103.687,-980.287,0.0605419,-0.022583,-0.0541687,-0.0140762,0.0464249,0.043869,-0.00961304,-0.0192642,0.0442123,-0.182419,-0.170288,-0.134697,0.193977,-0.184898,0.216255,-0.0197601,0.150681,0.0386429,0.149536,0.129738,0.0296402,0.186043,0.251503,-0.0461197,-0.122032,0.0639343,-0.158195,-0.0855637,0.256462,0.0873947,-0.0309372,0.0287247,-0.0188828,0.00793457
478,-0.00473022,0.0135803,0.0227356,0.00259399,0.00808716,-0.0135803,0.0117493,0.0386047,-0.0444031,0.0367737,-0.116119,-0.0918579,-0.045166,0.0196838,-0.063324,-0.0050354,2.63626,2.64847,-0.00808716,0.0508118,-0.00213623,0.014801,-0.198059,-0.128937,0.00610352,0.0390625,-0.0221252,-0.0195312,0.0210571,0.0535583,-62.9955,-39.2351,-930.573,-72770.9,-97110.9,10794.9,103.283,-980.188,0.0608385,-0.0220871,-0.070343,-0.0219345,0.0492859,0.0398254,0.061264,-0.0344086,-0.0122452,-0.166283,-0.150681,-0.161705,0.218697,-0.151405,0.198441,0.0368118,0.147438,0.01194,0.139923,0.107117,0.0458908,0.192223,0.252075,0.00858307,-0.0676727,0.0140381,-0.175858,-0.0714874,0.249634,0.0898743,-0.0452805,0.00377655,0.0312424,0.00701904
478,0.0128174,-0.00457764,0.00411987,-0.00915527,0.0535583,0.0273132,-0.00167847,-0.0050354,-0.0585938,0.0476074,-0.104523,-0.0976562,-0.0352478,0.043335,-0.0495911,-0.0491333,2.63214,2.63062,0.00518799,0.00839233,-0.00991821,0.0187683,-0.188751,-0.140381,0.0135803,0.0234985,-0.0314331,0.0154114,0.0228882,0.0202942,-62.5485,-37.7257,-931.291,-72364.3,-96790.5,10699.6,103.707,-980.685,0.0612187,-0.0546265,-0.0882339,-0.0204468,0.0653458,0.0513458,0.0608444,-0.0505066,0.0339508,-0.190506,-0.208054,-0.170174,0.207977,-0.138779,0.193329,0.010643,0.139732,0.0150299,0.120621,0.078392,0.00732422,0.167923,0.310364,-0.0019455,-0.111542,0.0429916,-0.120926,-0.140991,0.196648,0.0572968,-0.0337219,0.0554276,0.0305939,0.0149536
478,-0.00564575,0.0230408,0.0183105,0.0195312,0.0154114,-0.00549316,0.0149536,0.0595093,-0.0369263,0.0390625,-0.0961304,-0.08255,-0.0334167,0.0294495,-0.0511169,-0.0205994,2.65884,2.67303,-0.00488281,0.0334167,0.00473022,0.0202942,-0.185852,-0.133057,-0.0268555,0.0335693,-0.0193787,-0.0137329,0.0289917,0.0662231,-62.3665,-37.3658,-928.789,-72003.1,-96755.2,10472.9,103.465,-980.865,0.0618162,-0.0242996,-0.0947189,-0.0395584,0.019722,0.0379944,0.0517654,-0.0328064,0.0358582,-0.178566,-0.165825,-0.187798,0.190887,-0.187912,0.179672,0.0374985,0.141411,0.0317001,0.135002,0.123825,0.0145721,0.188217,0.248375,-0.00747681,-0.0430679,0.0312805,-0.171318,-0.0952148,0.241127,0.0643539,-0.0571442,0.00179291,0.0347137,0.00823975
478,0.00747681,0.0366211,0.000915527,-0.0241089,-0.00686646,0.0236511,0.014801,0.039978,-0.017395,-0.0114441,-0.0964355,-0.0964355,-0.0340271,0.0370789,-0.0715637,-0.0120544,2.66205,2.63977,0.0514221,0.0340271,-0.00106812,0.0135803,-0.174713,-0.113678,0.0753784,0.00228882,-0.012207,0.0279236,0.0306702,0.0335693,-61.8228,-36.2012,-923.428,-71461.1,-96149.9,10339.2,103.516,-981.002,0.0619981,-0.00923157,-0.131607,0.0131607,0.0116348,0.0566483,0.0474167,-0.0417709,0.049057,-0.169258,-0.196228,-0.146294,0.144234,-0.173187,0.181618,-0.0138474,0.106277,0.0827408,0.101738,0.124741,0.0191116,0.146027,0.244102,0.00656128,-0.102081,0.0492859,-0.0961304,-0.12619,0.217514,0.0577545,-0.0290298,0.0283051,0.0271225,0.00640869
