Frame,RF,VL,BF,TA,SOL,GAS_MED,GAS_LAT,GLUT_MED,GLUT_MAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,0.00976562,0.202637,0.0144958,0.0367737,-0.0062561,-0.0335693,0.00152588,0.0120544,0.00717163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,0.00961304,0.222778,0.0212097,-0.0151062,-0.0236511,-0.00244141,0.0602722,-0.0115967,0.00137329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,-0.00259399,0.149841,0.0209045,0.0228882,0.015564,-0.00656128,0.0392151,0.00350952,-0.00183105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,0.000152588,0.161438,0.0170898,-0.0292969,0.0233459,0.0341797,0.0352478,0.00534058,-0.0236511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,-0.00106812,0.157318,0.0227356,0.00305176,0.106354,-0.00137329,0.0140381,0.0445557,-0.00411987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,0.0088501,0.176239,0.0283813,0.00137329,0.110931,0.0247192,0.0497437,-0.00396729,-0.00488281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,-0.010376,0.195007,0.0167847,0.042572,0.151062,0.00595093,0.0193787,0.0276184,-0.0100708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,0.0276184,0.205536,0.0386047,0.00152588,0.0660706,0.0305176,0.0665283,-0.0213623,-0.0308228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,0.0259399,0.136566,0.0280762,-0.0012207,-0.0239563,0.0158691,0.0379944,0.0276184,0.0196838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,0.00167847,0.124359,0.0544739,-0.0363159,-0.0900269,0.012207,0.03479,-0.0119019,-0.0431824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,0.0360107,0.0701904,0.0198364,-0.0267029,-0.0637817,0.0205994,-0.00915527,-0.0157166,0.0062561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,0.0105286,0.0222778,0.0559998,0.00579834,-0.0230408,0.0227356,-0.00228882,-0.0062561,-0.0178528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,0.038147,0.000305176,0.0398254,0.00183105,0.0328064,0.0180054,-0.0379944,0.0299072,0.00869751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,0.010376,-0.0520325,0.0688171,0.0154114,-0.0154114,0.0437927,-0.065155,0.00442505,0.0138855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,0.00274658,-0.0674438,0.0247192,0.00564575,0.0442505,0.0143433,-0.107422,0.00640869,0.0161743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,-0.0268555,-0.108032,0.038147,0.00442505,0.00259399,-0.0210571,-0.10849,0.0320435,0.0108337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,-0.000152588,-0.0923157,0.0292969,0.00274658,0.000915527,0.0778198,-0.0500488,-0.0276184,-0.0343323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,-0.00793457,-0.118256,0.0050354,0.050354,-0.00473022,0.0570679,-0.0183105,0.00411987,0.0123596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,-0.000152588,-0.0602722,0.0386047,0.00656128,0.00869751,0.0865173,0.0291443,-0.027771,-0.0250244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,0.0172424,-0.0209045,0.0274658,0.0410461,0.0471497,0.0375366,0.13855,0.00167847,0.00289917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,0.0288391,-0.00564575,0.0527954,-0.0131226,-0.010376,0.0578308,0.175781,-0.0102234,0.00259399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,0.03479,-0.0590515,0.019989,0.00823975,-0.00259399,0.0598145,0.0949097,0.0436401,0.0167847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,0.015564,-0.0593567,0.0561523,0.0276184,0.0212097,0.0389099,0.108948,0.0291443,-0.0212097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,0.0486755,-0.0192261,0.0125122,0.0421143,0.0718689,0.0466919,0.0701904,0.0447083,0.0312805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,0.00595093,-0.00183105,0.0328064,0.052948,0.0367737,0.0512695,0.0593567,0.0337219,0.0111389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,0.0219727,-0.068512,0.0102234,0.0260925,-0.00350952,0.0302124,0.00152588,0.0430298,0.0305176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,0.0149536,-0.166321,0.0198364,0.0494385,-0.0196838,-0.0495911,-0.0422668,0.0166321,0.00839233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,0.0215149,-0.228577,0.00701904,-0.00488281,-0.0183105,-0.0480652,-0.0621033,0.0189209,-0.00961304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,-0.00167847,-0.28183,0.035553,0.0259399,-0.00701904,-0.100708,-0.0764465,0.000762939,0.0286865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,-0.00701904,-0.258026,0.0193787,-0.00259399,0.0285339,-0.088501,-0.0662231,-0.00671387,0.00915527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,-0.0332642,-0.331116,0.0314331,0.0038147,-0.01297,-0.105438,0.0105286,-0.00457764,-0.0192261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,-0.000610352,-0.303802,0.00152588,-0.0157166,-0.00320435,-0.0276184,-0.0311279,-0.018158,0.01297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,-0.0250244,-0.279999,0.0183105,-0.000762939,-0.000457764,-0.00518799,-0.057373,0.000152588,0.015564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,-0.000915527,-0.195007,0.00671387,0.00747681,0.0646973,0.00259399,-0.0898743,-0.0178528,0.0428772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,-0.0105286,-0.177307,0.0367737,0.0558472,0.0559998,-0.0881958,-0.00717163,-0.0224304,0.027771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,0.0358582,-0.164337,0.0161743,0.00930786,0.140839,-0.0442505,0.0270081,-0.00961304,0.0233459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,-0.0265503,-0.168152,0.0483704,0.018158,0.142212,-0.0184631,0.0352478,-0.0202942,0.042572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,0.0193787,-0.142517,0.0369263,0.00610352,0.141602,0.0315857,0.0686646,-0.0366211,0.0384521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,0.01297,-0.169525,0.0386047,0.0100708,0.0914001,0.0238037,0.110474,-0.0595093,0.0152588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,0.0236511,-0.14801,0.0218201,-0.0389099,0.0520325,0.0578308,0.0447083,-0.0621033,0.0317383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,-0.0149536,-0.152283,0.0233459,0.0268555,-0.0419617,0.0570679,0.0312805,-0.0292969,0.0160217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,0.00930786,-0.145416,0.0209045,-0.0109863,-0.115967,0.135193,0.0520325,-0.0169373,0.0447083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,0.0184631,-0.144043,0.0305176,0.039978,-0.055542,0.00930786,0.10376,0.00778198,0.0505066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,0.0265503,-0.130005,0.0256348,0.0167847,0.00350952,-0.0384521,0.103149,0.000915527,0.0605774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,-0.0132751,-0.150299,0.00457764,0.0114441,-0.00762939,-0.134277,0.0523376,0.0411987,0.0567627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,0.0424194,-0.141907,0.00137329,-0.0291443,0.0495911,-0.0524902,-0.0193787,0.0367737,0.0837708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,0.0189209,-0.139008,0.040741,0.0125122,0.018158,-0.0830078,-0.00366211,0.0408936,0.0523376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,0.0393677,-0.120392,-0.000305176,-0.0167847,-0.0128174,0.0149536,-0.0761414,0.0233459,0.0572205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,0.0372314,-0.122681,0.0125122,-0.0134277,-0.0241089,-0.000305176,-0.0769043,-0.0143433,0.0462341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,0.0280762,-0.116882,0.0234985,-0.0195312,-0.0289917,0.0730896,-0.0964355,-0.0180054,0.0352478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,0.0204468,-0.121765,0.0120544,0.025177,0.0248718,0.0482178,-0.0717163,-0.015564,0.0714111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,0.0418091,-0.119781,0.000457764,0.0259399,0.0662231,0.0138855,-0.11795,-0.0358582,0.0462341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,0.0294495,-0.0616455,0.0288391,0.0480652,0.0410461,0.0404358,-0.0500488,-0.0489807,0.0604248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,0.020752,-0.0460815,-0.0161743,0.0306702,0.0231934,0.0688171,-0.015564,-0.0401306,0.045166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,-0.0123596,-0.0698853,0.00869751,0.0285339,-0.0953674,-0.00274658,0.0286865,-0.00747681,0.0648499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,0.0192261,-0.0544739,0.0183105,0.0268555,-0.0460815,-0.0614929,0.0506592,0.0012207,0.0698853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,0.00549316,-0.0527954,0.0320435,0.0344849,0.00320435,-0.0926208,0.13382,-0.0131226,0.0640869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,0.0114441,-0.0637817,-0.00579834,-0.0146484,-0.0170898,-0.0289917,0.121002,0.0012207,0.0956726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,0.0166321,-0.0479126,0.022583,-0.020752,-0.0596619,0.0996399,0.0666809,0.00228882,0.0483704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,0.0335693,-0.0672913,-0.00579834,-0.000305176,-0.0308228,0.17395,-0.010376,0.000305176,0.0874329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,-0.00991821,-0.0558472,0.00518799,-0.00198364,-0.0379944,0.115204,-0.00152588,0.00610352,0.0759888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,0.0515747,-0.0421143,-0.0184631,-0.0617981,0.0115967,0.145569,0.0740051,0.0227356,0.0799561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,0.0265503,-0.0476074,0.0114441,-0.00930786,-0.0605774,0.0344849,0.189362,0.00457764,0.0532532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,0.0495911,-0.0450134,-0.0254822,0.0276184,-0.0120544,-0.0364685,0.126343,0.0119019,0.0923157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,0.0291443,-0.0340271,0.0202942,0.0296021,-0.0535583,-0.0468445,0.114136,-0.000915527,0.065918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,0.037384,-0.0558472,-0.0389099,0.025177,-0.00854492,0.0387573,0.104523,0.00518799,0.0485229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,-0.00854492,-0.0540161,0.0221252,0.0468445,0.120087,0.0654602,0.114746,-0.0115967,0.0398254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,-0.00335693,-0.032959,0.00244141,0.037384,0.0524902,0.0340271,0.0746155,0.0442505,0.0813293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,-0.019989,0.00579834,0.0282288,-0.0111389,-0.087738,-0.0198364,0.0617981,0.0325012,0.0749207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,0.00350952,0.00930786,-0.00259399,-0.0102234,-0.0514221,-0.0601196,-0.0358582,0.0283813,0.0524902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,-0.0166321,0.030365,0.0166321,-0.0038147,-0.0588989,-0.10788,-0.142975,0.0219727,0.0238037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,0.0236511,-0.00320435,-0.0166321,0.0218201,-0.0590515,-0.0692749,-0.223541,0.0366211,0.0372314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,0.0198364,0.0257874,0.00335693,0.0308228,-0.0378418,-0.0180054,-0.183105,0.0500488,0.0088501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,0.0244141,-0.00534058,-0.0212097,0.0219727,0.0691223,0.0698853,-0.179138,0.0384521,0.0331116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,0.0143433,0.0289917,0.000305176,0.0265503,0.0442505,0.0489807,-0.0679016,-0.00915527,0.0288391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,0.0123596,0.0115967,-0.0115967,0.0386047,0.0157166,0.00411987,0.153351,0.00427246,0.0375366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,-0.0256348,0.00488281,0.0201416,0.00747681,-0.0126648,-0.00732422,0.248718,-0.00167847,0.0157166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,0.0271606,0.0402832,-0.0144958,-0.043335,0.0233459,0.0427246,0.105133,-0.00640869,0.0341797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,-0.00793457,0.0564575,-0.00762939,-0.00946045,0.027771,0.00579834,-0.0193787,0.0364685,0.0460815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,0.0102234,0.102081,-0.0279236,-0.0364685,0.052948,0.0549316,-0.0500488,0.00350952,0.0291443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,-0.00335693,0.0796509,-0.0221252,0.00610352,0.0149536,-0.0315857,-0.0138855,0,0.0289917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,-0.00152588,0.113983,-0.000915527,-0.0228882,-0.0698853,-0.0274658,0.0257874,0.0102234,0.0357056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,0.0190735,0.0413513,-0.0202942,0.0239563,-0.0790405,-0.0482178,-0.0544739,0.0216675,0.0479126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,-0.00930786,0.0294495,-0.00488281,0.00305176,-0.0672913,0.0274658,-0.019989,-0.0172424,0.00701904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,0.00946045,-0.032959,-0.0256348,0.0271606,0.00961304,-0.0157166,-0.0296021,0.0202942,0.0357056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,0.0062561,-0.0683594,-0.0309753,0.0202942,0.00137329,-0.0492859,0.0163269,-0.0190735,0.0186157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,0.0140381,-0.0559998,-0.0187683,0.015564,0.0973511,-0.0448608,0.0650024,0.0282288,0.0205994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,0.0149536,-0.0770569,-0.0038147,0.0196838,0.0740051,-0.0518799,0.141296,0.0244141,-0.0210571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,0.0421143,-0.0741577,-0.0170898,0.0120544,0.0939941,-0.0262451,0.148773,0.0260925,0.0366211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,0.0337219,-0.0520325,0.00305176,0.0247192,0.0535583,-0.00518799,0.0671387,0.014801,0.0125122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,0.0613403,-0.0428772,-0.020752,0.0106812,-0.032959,0.0564575,-0.0343323,0.00823975,-0.0291443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,0.0242615,-0.00198364,-0.00305176,0.040741,-0.0354004,0.0216675,-0.0975037,0.0123596,0.0221252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,0.0656128,0.100555,-0.0111389,0.0111389,0.0125122,0.0802612,-0.0564575,0.0213623,-0.00411987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,0.0349426,0.0947571,0.00228882,0.0392151,0.0331116,0.0761414,-0.0715637,0.037384,0.0247192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,0.00137329,0.142212,-0.0012207,0.00473022,-0.0378418,0.0364685,0.0930786,0.0123596,-0.0128174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,0.0050354,0.0775146,-0.0537109,0.0283813,-0.0238037,0.00915527,0.214233,0.0296021,0.0306702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,-0.0212097,0.057373,-0.0161743,0.027771,0.0141907,0.0112915,0.194092,0.0146484,-0.0259399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,0.0305176,0.03479,-0.0349426,0.0088501,0.12207,-0.0149536,-0.0172424,-0.00717163,0.0128174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,-0.0106812,0.0378418,-0.000915527,0.0115967,0.195465,-0.0114441,-0.104523,0.0202942,0.0111389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,-0.00518799,0.0387573,-0.0364685,-0.0392151,0.328674,0.071106,-0.133057,0.0088501,-0.0114441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,-0.0160217,0.0437927,-0.00137329,-0.0062561,0.301666,0.0823975,-0.0695801,0.0117493,0.0160217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,0.0115967,0.0700378,-0.0286865,0.00549316,0.167694,0.0950623,0.00793457,-0.0158691,-0.0144958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,-0.0154114,0.022583,-0.0500488,0.0163269,0.0549316,0.00305176,0.111847,0.0268555,0.0209045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,-0.0112915,0.0253296,-0.0169373,-0.012207,-0.0311279,-0.00137329,0.121155,-0.0241089,-0.0123596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,0.00946045,0.0128174,-0.0627136,0.0151062,-0.00823975,-0.00366211,0.108032,-0.00167847,-0.00854492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,-0.0228882,0.0256348,0.000305176,-0.0100708,-0.01297,-0.00289917,0.0308228,-0.00305176,-0.0109863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,-0.0289917,0.0366211,-0.025177,0.0189209,-0.0245667,-0.00915527,-0.0921631,0.0189209,-0.000152588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,-0.0218201,0.0479126,-0.0297546,0.025177,-0.169067,0.0205994,-0.0694275,0.0115967,-0.0378418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,0.00961304,0.0584412,-0.038147,0.0233459,-0.157471,0.0115967,-0.085907,0.0311279,-0.000610352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,0.0283813,0.0305176,-0.0209045,0.0379944,-0.143738,-0.0463867,-0.0444031,0.020752,-0.0378418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,0.0323486,0.0440979,-0.037384,0.0144958,-0.0801086,-0.0686646,-0.0453186,0.00961304,-0.00656128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,0.0230408,-0.00152588,-0.0190735,0.00549316,-0.0570679,-0.0738525,-0.0370789,0.0228882,-0.0344849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,0.0646973,0.0370789,-0.0398254,-0.0524902,0.0482178,-0.0366211,-0.0740051,0.00167847,-0.0444031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,0.0164795,0.0256348,-0.0170898,-0.0250244,0.13855,-0.00640869,-0.151062,0.0334167,-0.00610352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,0.022583,0.0730896,-0.040741,-0.0180054,0.182495,0.0436401,-0.167389,-0.0154114,-0.025177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,0.0280762,0.0376892,-0.03479,0.0050354,0.194855,0.0556946,-0.136414,0.0436401,0.00839233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,0.00534058,0.071106,-0.0170898,-0.0169373,0.0865173,0.093689,-0.0172424,-0.00320435,-0.0132751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,-0.00595093,0.0146484,-0.0263977,0.0502014,0.0309753,0.0613403,0.153656,0.045166,0.015564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,0.0135803,0.00167847,-0.0286865,0.0230408,0.00411987,0.108795,0.218658,0.0202942,-0.0143433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,0.014801,-0.0480652,-0.0260925,0.0358582,-0.00274658,0.141296,0.176544,0.0323486,0.00854492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,-0.0187683,-0.0593567,-0.0198364,0.0483704,-0.0646973,0.0830078,0.162048,0.0424194,0.0012207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,0.00442505,-0.0572205,-0.0325012,-0.0189209,-0.0543213,0.0505066,0.091095,-0.00610352,0.0105286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,0.000305176,-0.0292969,-0.0241089,-0.0115967,-0.149078,0.0416565,0.0656128,0.0538635,-0.0123596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,0.0177002,-0.0102234,-0.0224304,-0.03479,-0.165253,0.0482178,0.0233459,0.010376,-0.0160217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,0.00335693,-0.0563049,-0.0274658,0.00717163,-0.183868,-0.00976562,-0.0297546,0.0471497,0.00747681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,0.0112915,-0.0141907,-0.0131226,0.0143433,-0.126953,0.025177,-0.00320435,0.0149536,-0.0106812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,0.0483704,-0.0309753,-0.0114441,0.0674438,-0.0248718,-0.0434875,-0.0897217,0.0610352,0.0169373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,-0.0135803,-0.00701904,-0.00350952,0.062561,0.0430298,-0.0267029,-0.070343,0.0238037,-0.00961304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,0.0279236,-0.0132751,-0.0515747,0.0617981,0.0759888,-0.106201,-0.037384,0.00823975,0.0038147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,-0.00137329,-0.027771,-0.0378418,0.0120544,0.0534058,-0.13031,0.0296021,0.0166321,-0.0296021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,0.0366211,-0.0326538,-0.0611877,0.0291443,0.0720215,-0.0538635,0.0834656,0.0138855,-0.00366211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,0.00198364,-0.0549316,-0.0111389,-0.00762939,-0.0038147,-0.0410461,0.0862122,0.0157166,-0.0120544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,0.0228882,0.00656128,-0.0312805,-0.0468445,-0.0471497,0.071106,0.0636292,0.0160217,0.00564575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,-0.0062561,0.0178528,-0.0288391,0.00656128,-0.0686646,-0.0358582,0.00320435,0.0462341,0.0128174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,0.0106812,0.0570679,-0.0151062,-0.0062561,-0.0506592,-0.085907,-0.120392,-0.0164795,0.00946045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,-0.0123596,0.0231934,-0.0138855,0.0289917,-0.017395,-0.0817871,-0.300598,0.0564575,0.0358582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,0.0126648,0.0779724,-0.018158,-0.00534058,-0.032959,-0.014801,-0.394287,0.0238037,0.0215149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,0.0312805,0.0386047,-0.0352478,0.0515747,-0.00671387,0.0378418,-0.451355,0.0367737,0.0244141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,-0.0177002,0.030365,-0.0265503,0.043335,0.0195312,0.0485229,-0.295563,0.00595093,0.0117493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,0.0352478,0.0198364,-0.0402832,0.0480652,0.0431824,-0.0250244,-0.0804138,0.0344849,0.027771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
